id,values,location,sample date,measure
604839,14.7,Chai,17-Mar-05,Manganese
604840,3.2,Chai,17-Mar-05,Manganese
606347,11,Chai,17-Mar-05,Manganese
607662,40.5,Somchair,24-Mar-05,Manganese
608610,11.8,Busarakhan,24-Mar-05,Manganese
589886,7.8,Boonsri,25-Mar-05,Manganese
591519,10,Boonsri,25-Mar-05,Manganese
591520,5.3,Boonsri,25-Mar-05,Manganese
593234,10,Boonsri,25-Mar-05,Manganese
602474,14.3,Kohsoom,27-Mar-05,Manganese
603497,11.2,Chai,31-Mar-05,Manganese
604884,9.8,Chai,31-Mar-05,Manganese
604885,3.2,Chai,31-Mar-05,Manganese
606385,7.7,Chai,31-Mar-05,Manganese
589941,5.6,Boonsri,8-Apr-05,Manganese
591582,9.3,Boonsri,8-Apr-05,Manganese
591583,2.4,Boonsri,8-Apr-05,Manganese
593289,5.6,Boonsri,8-Apr-05,Manganese
613660,7.4,Kannika,8-Apr-05,Manganese
614618,11.1,Kannika,8-Apr-05,Manganese
614619,9.8,Kannika,8-Apr-05,Manganese
615610,10,Kannika,8-Apr-05,Manganese
616542,7.5,Sakda,8-Apr-05,Manganese
617498,11,Sakda,8-Apr-05,Manganese
617499,4.6,Sakda,8-Apr-05,Manganese
618495,8.2,Sakda,8-Apr-05,Manganese
603542,7.5,Chai,11-Apr-05,Manganese
604935,11.6,Chai,11-Apr-05,Manganese
604936,2,Chai,11-Apr-05,Manganese
606430,8.3,Chai,11-Apr-05,Manganese
603583,13.7,Chai,21-Apr-05,Manganese
604983,17.5,Chai,21-Apr-05,Manganese
604984,2.3,Chai,21-Apr-05,Manganese
606471,11.2,Chai,21-Apr-05,Manganese
589993,58.5,Boonsri,22-Apr-05,Manganese
591641,9.7,Boonsri,22-Apr-05,Manganese
591642,2,Boonsri,22-Apr-05,Manganese
593339,9.1,Boonsri,22-Apr-05,Manganese
607709,29.1,Somchair,24-Apr-05,Manganese
608657,15.9,Busarakhan,24-Apr-05,Manganese
602528,39.4,Kohsoom,25-Apr-05,Manganese
590047,11.6,Boonsri,13-May-05,Manganese
591703,12.6,Boonsri,13-May-05,Manganese
593393,7,Boonsri,13-May-05,Manganese
613709,4.9,Kannika,13-May-05,Manganese
614673,26.2,Kannika,13-May-05,Manganese
614674,8.1,Kannika,13-May-05,Manganese
615658,11.1,Kannika,13-May-05,Manganese
616590,6.8,Sakda,13-May-05,Manganese
617551,44.6,Sakda,13-May-05,Manganese
617552,11.1,Sakda,13-May-05,Manganese
618542,7.2,Sakda,13-May-05,Manganese
603628,7.5,Chai,16-May-05,Manganese
605035,10.4,Chai,16-May-05,Manganese
605036,2,Chai,16-May-05,Manganese
606515,9.9,Chai,16-May-05,Manganese
603671,7.3,Chai,23-May-05,Manganese
605085,11.8,Chai,23-May-05,Manganese
605086,3.2,Chai,23-May-05,Manganese
606558,7.7,Chai,23-May-05,Manganese
590121,4.6,Boonsri,28-May-05,Manganese
591777,6.9,Boonsri,28-May-05,Manganese
593468,6.8,Boonsri,28-May-05,Manganese
602601,16.9,Kohsoom,29-May-05,Manganese
607758,27.1,Somchair,29-May-05,Manganese
608705,31.8,Busarakhan,29-May-05,Manganese
590158,7.1,Boonsri,10-Jun-05,Manganese
591815,15,Boonsri,10-Jun-05,Manganese
591816,7.5,Boonsri,10-Jun-05,Manganese
593505,7.7,Boonsri,10-Jun-05,Manganese
613758,11,Kannika,10-Jun-05,Manganese
614730,4.7,Kannika,10-Jun-05,Manganese
614731,2.2,Kannika,10-Jun-05,Manganese
615707,6.6,Kannika,10-Jun-05,Manganese
616642,4.8,Sakda,10-Jun-05,Manganese
617609,7.4,Sakda,10-Jun-05,Manganese
617610,6.7,Sakda,10-Jun-05,Manganese
618592,4.5,Sakda,10-Jun-05,Manganese
607807,3.9,Somchair,17-Jun-05,Manganese
608755,13.2,Busarakhan,17-Jun-05,Manganese
603759,6.9,Chai,20-Jun-05,Manganese
605183,44.2,Chai,20-Jun-05,Manganese
605184,7.9,Chai,20-Jun-05,Manganese
606646,3.5,Chai,20-Jun-05,Manganese
590210,6.4,Boonsri,24-Jun-05,Manganese
591874,14.5,Boonsri,24-Jun-05,Manganese
591875,11.4,Boonsri,24-Jun-05,Manganese
593557,10.7,Boonsri,24-Jun-05,Manganese
602637,25,Kohsoom,26-Jun-05,Manganese
590264,10.9,Boonsri,8-Jul-05,Manganese
591932,5.1,Boonsri,8-Jul-05,Manganese
591933,2,Boonsri,8-Jul-05,Manganese
593611,3.6,Boonsri,8-Jul-05,Manganese
613813,5.6,Kannika,8-Jul-05,Manganese
614790,5.7,Kannika,8-Jul-05,Manganese
614791,4.6,Kannika,8-Jul-05,Manganese
615761,5,Kannika,8-Jul-05,Manganese
616697,3.8,Sakda,8-Jul-05,Manganese
617671,6.1,Sakda,8-Jul-05,Manganese
617672,2.6,Sakda,8-Jul-05,Manganese
618646,4.9,Sakda,8-Jul-05,Manganese
590320,5.5,Boonsri,22-Jul-05,Manganese
591996,9.1,Boonsri,22-Jul-05,Manganese
591997,2,Boonsri,22-Jul-05,Manganese
593667,7.2,Boonsri,22-Jul-05,Manganese
603807,4.5,Chai,23-Jul-05,Manganese
605238,3.2,Chai,23-Jul-05,Manganese
605239,2.6,Chai,23-Jul-05,Manganese
606694,5.7,Chai,23-Jul-05,Manganese
602676,17.4,Kohsoom,24-Jul-05,Manganese
607859,25.9,Somchair,24-Jul-05,Manganese
608808,12.4,Busarakhan,24-Jul-05,Manganese
603851,6.2,Chai,31-Jul-05,Manganese
605291,6.2,Chai,31-Jul-05,Manganese
605292,5.2,Chai,31-Jul-05,Manganese
606738,6.1,Chai,31-Jul-05,Manganese
590374,2,Boonsri,12-Aug-05,Manganese
592057,2,Boonsri,12-Aug-05,Manganese
592058,2,Boonsri,12-Aug-05,Manganese
593721,2.9,Boonsri,12-Aug-05,Manganese
613866,2.6,Kannika,12-Aug-05,Manganese
614852,2,Kannika,12-Aug-05,Manganese
614853,2,Kannika,12-Aug-05,Manganese
615814,2.9,Kannika,12-Aug-05,Manganese
616751,2.7,Sakda,12-Aug-05,Manganese
617733,2.8,Sakda,12-Aug-05,Manganese
617734,2,Sakda,12-Aug-05,Manganese
618699,2.3,Sakda,12-Aug-05,Manganese
607911,7.1,Somchair,14-Aug-05,Manganese
608860,10.7,Busarakhan,14-Aug-05,Manganese
603900,2,Chai,18-Aug-05,Manganese
605348,2.9,Chai,18-Aug-05,Manganese
605349,2,Chai,18-Aug-05,Manganese
606787,2.5,Chai,18-Aug-05,Manganese
603949,2.4,Chai,25-Aug-05,Manganese
605404,3.3,Chai,25-Aug-05,Manganese
605405,2,Chai,25-Aug-05,Manganese
606835,2.2,Chai,25-Aug-05,Manganese
590429,3.3,Boonsri,26-Aug-05,Manganese
592120,3,Boonsri,26-Aug-05,Manganese
592121,2,Boonsri,26-Aug-05,Manganese
593776,2.8,Boonsri,26-Aug-05,Manganese
602752,18.8,Kohsoom,28-Aug-05,Manganese
590486,4.8,Boonsri,9-Sep-05,Manganese
592185,2,Boonsri,9-Sep-05,Manganese
592186,2,Boonsri,9-Sep-05,Manganese
593833,2,Boonsri,9-Sep-05,Manganese
613920,2,Kannika,9-Sep-05,Manganese
614913,3.6,Kannika,9-Sep-05,Manganese
614914,2,Kannika,9-Sep-05,Manganese
615867,5.4,Kannika,9-Sep-05,Manganese
616805,2,Sakda,9-Sep-05,Manganese
617794,2.1,Sakda,9-Sep-05,Manganese
617795,2,Sakda,9-Sep-05,Manganese
618752,2.8,Sakda,9-Sep-05,Manganese
603995,2,Chai,22-Sep-05,Manganese
605458,2,Chai,22-Sep-05,Manganese
605459,2,Chai,22-Sep-05,Manganese
606880,2.9,Chai,22-Sep-05,Manganese
590539,2,Boonsri,23-Sep-05,Manganese
592241,2,Boonsri,23-Sep-05,Manganese
592242,2,Boonsri,23-Sep-05,Manganese
593886,2,Boonsri,23-Sep-05,Manganese
607963,2.4,Somchair,24-Sep-05,Manganese
608912,5.3,Busarakhan,24-Sep-05,Manganese
604039,2,Chai,29-Sep-05,Manganese
605510,2,Chai,29-Sep-05,Manganese
605511,2,Chai,29-Sep-05,Manganese
606924,2.1,Chai,29-Sep-05,Manganese
590594,8.4,Boonsri,2-Oct-05,Manganese
592299,5.8,Boonsri,2-Oct-05,Manganese
592300,3.4,Boonsri,2-Oct-05,Manganese
593941,5,Boonsri,2-Oct-05,Manganese
604089,7.3,Chai,10-Oct-05,Manganese
605567,41,Chai,10-Oct-05,Manganese
605568,2,Chai,10-Oct-05,Manganese
606973,6.5,Chai,10-Oct-05,Manganese
613970,6.2,Kannika,14-Oct-05,Manganese
614970,4.5,Kannika,14-Oct-05,Manganese
614971,2.9,Kannika,14-Oct-05,Manganese
615916,5.9,Kannika,14-Oct-05,Manganese
616854,5.9,Sakda,14-Oct-05,Manganese
617851,3.2,Sakda,14-Oct-05,Manganese
617852,2.9,Sakda,14-Oct-05,Manganese
618801,4.6,Sakda,14-Oct-05,Manganese
604129,10.1,Chai,20-Oct-05,Manganese
605619,3.9,Chai,20-Oct-05,Manganese
605620,2.7,Chai,20-Oct-05,Manganese
607016,12.2,Chai,20-Oct-05,Manganese
590636,3.7,Boonsri,21-Oct-05,Manganese
592353,4.6,Boonsri,21-Oct-05,Manganese
592354,2,Boonsri,21-Oct-05,Manganese
593982,4.9,Boonsri,21-Oct-05,Manganese
602835,55,Kohsoom,23-Oct-05,Manganese
608013,9.7,Somchair,23-Oct-05,Manganese
608961,10,Busarakhan,23-Oct-05,Manganese
590681,2,Boonsri,6-Nov-05,Manganese
592404,3.5,Boonsri,6-Nov-05,Manganese
592405,2,Boonsri,6-Nov-05,Manganese
594026,2,Boonsri,6-Nov-05,Manganese
614017,5.7,Kannika,11-Nov-05,Manganese
615023,8.1,Kannika,11-Nov-05,Manganese
615024,3.4,Kannika,11-Nov-05,Manganese
615964,2,Kannika,11-Nov-05,Manganese
616901,2,Sakda,11-Nov-05,Manganese
617906,3.6,Sakda,11-Nov-05,Manganese
617907,2,Sakda,11-Nov-05,Manganese
618847,2.3,Sakda,11-Nov-05,Manganese
604171,6.7,Chai,19-Nov-05,Manganese
605666,5.4,Chai,19-Nov-05,Manganese
605667,4.8,Chai,19-Nov-05,Manganese
607053,4.8,Chai,19-Nov-05,Manganese
608065,20.4,Somchair,24-Nov-05,Manganese
609011,5.3,Busarakhan,24-Nov-05,Manganese
590728,2,Boonsri,25-Nov-05,Manganese
592462,31,Boonsri,25-Nov-05,Manganese
592463,2,Boonsri,25-Nov-05,Manganese
594072,13,Boonsri,25-Nov-05,Manganese
604213,2,Chai,26-Nov-05,Manganese
605715,12.6,Chai,26-Nov-05,Manganese
605716,2,Chai,26-Nov-05,Manganese
607092,16.9,Chai,26-Nov-05,Manganese
602872,21.5,Kohsoom,27-Nov-05,Manganese
590772,2,Boonsri,2-Dec-05,Manganese
592513,19.4,Boonsri,2-Dec-05,Manganese
592514,15.5,Boonsri,2-Dec-05,Manganese
594119,5.8,Boonsri,2-Dec-05,Manganese
604252,9.5,Chai,5-Dec-05,Manganese
605762,8.5,Chai,5-Dec-05,Manganese
605763,2,Chai,5-Dec-05,Manganese
607130,2,Chai,5-Dec-05,Manganese
614061,4.4,Kannika,9-Dec-05,Manganese
615073,6.7,Kannika,9-Dec-05,Manganese
615074,2.3,Kannika,9-Dec-05,Manganese
616007,2,Kannika,9-Dec-05,Manganese
616944,2,Sakda,9-Dec-05,Manganese
617954,21.4,Sakda,9-Dec-05,Manganese
617955,4.4,Sakda,9-Dec-05,Manganese
618888,7.6,Sakda,9-Dec-05,Manganese
590820,7.9,Boonsri,16-Dec-05,Manganese
592569,12.7,Boonsri,16-Dec-05,Manganese
592570,5.5,Boonsri,16-Dec-05,Manganese
594166,11.8,Boonsri,16-Dec-05,Manganese
604286,6.3,Chai,16-Dec-05,Manganese
605805,32.2,Chai,16-Dec-05,Manganese
605806,3.5,Chai,16-Dec-05,Manganese
607163,4.3,Chai,16-Dec-05,Manganese
602917,21.9,Kohsoom,18-Dec-05,Manganese
608110,14.2,Somchair,22-Dec-05,Manganese
609057,4.1,Busarakhan,22-Dec-05,Manganese
683182,2,Boonsri,13-Jan-06,Manganese
684775,14.9,Boonsri,13-Jan-06,Manganese
684776,2,Boonsri,13-Jan-06,Manganese
686462,3.5,Boonsri,13-Jan-06,Manganese
707026,6.7,Kannika,13-Jan-06,Manganese
707971,12.7,Kannika,13-Jan-06,Manganese
707972,5.8,Kannika,13-Jan-06,Manganese
708999,22.8,Kannika,13-Jan-06,Manganese
709960,11,Sakda,13-Jan-06,Manganese
710905,5.5,Sakda,13-Jan-06,Manganese
710906,2,Sakda,13-Jan-06,Manganese
711909,4.6,Sakda,13-Jan-06,Manganese
696833,6.9,Chai,19-Jan-06,Manganese
698201,12.4,Chai,19-Jan-06,Manganese
698202,11.6,Chai,19-Jan-06,Manganese
699706,10.1,Chai,19-Jan-06,Manganese
683226,3.5,Boonsri,27-Jan-06,Manganese
684826,2,Boonsri,27-Jan-06,Manganese
684827,2,Boonsri,27-Jan-06,Manganese
686506,2,Boonsri,27-Jan-06,Manganese
696870,9.6,Chai,28-Jan-06,Manganese
698245,25.6,Chai,28-Jan-06,Manganese
698246,2.6,Chai,28-Jan-06,Manganese
699743,8.8,Chai,28-Jan-06,Manganese
702030,6.3,Busarakhan,28-Jan-06,Manganese
695877,17.3,Kohsoom,29-Jan-06,Manganese
701072,10.5,Somchair,29-Jan-06,Manganese
683275,2,Boonsri,10-Feb-06,Manganese
684880,4.3,Boonsri,10-Feb-06,Manganese
686557,6.1,Boonsri,10-Feb-06,Manganese
707068,3.9,Kannika,10-Feb-06,Manganese
708018,3.9,Kannika,10-Feb-06,Manganese
709040,2.7,Kannika,10-Feb-06,Manganese
710001,3.1,Sakda,10-Feb-06,Manganese
710955,3.2,Sakda,10-Feb-06,Manganese
711953,2,Sakda,10-Feb-06,Manganese
683323,10.4,Boonsri,24-Feb-06,Manganese
684928,5.4,Boonsri,24-Feb-06,Manganese
686605,4.3,Boonsri,24-Feb-06,Manganese
696909,3.7,Chai,24-Feb-06,Manganese
698293,4.3,Chai,24-Feb-06,Manganese
699782,5.4,Chai,24-Feb-06,Manganese
701113,4.8,Somchair,25-Feb-06,Manganese
702074,4.6,Busarakhan,25-Feb-06,Manganese
695921,24.3,Kohsoom,26-Feb-06,Manganese
696949,3.4,Chai,28-Feb-06,Manganese
698330,2,Chai,28-Feb-06,Manganese
699818,9.5,Chai,28-Feb-06,Manganese
683372,2,Boonsri,9-Mar-06,Manganese
684977,2,Boonsri,9-Mar-06,Manganese
686655,2.1,Boonsri,9-Mar-06,Manganese
707107,6.2,Kannika,9-Mar-06,Manganese
708061,4.9,Kannika,9-Mar-06,Manganese
709084,2,Kannika,9-Mar-06,Manganese
710040,4.9,Sakda,9-Mar-06,Manganese
710997,2,Sakda,9-Mar-06,Manganese
711997,8.9,Sakda,9-Mar-06,Manganese
696989,3.3,Chai,17-Mar-06,Manganese
698368,2,Chai,17-Mar-06,Manganese
699858,4.7,Chai,17-Mar-06,Manganese
683423,4.1,Boonsri,23-Mar-06,Manganese
685025,5.6,Boonsri,23-Mar-06,Manganese
686704,3.8,Boonsri,23-Mar-06,Manganese
701155,34.8,Somchair,23-Mar-06,Manganese
702119,2,Busarakhan,23-Mar-06,Manganese
695967,14.1,Kohsoom,25-Mar-06,Manganese
697030,6,Chai,29-Mar-06,Manganese
698407,2,Chai,29-Mar-06,Manganese
699896,8.1,Chai,29-Mar-06,Manganese
683471,7.1,Boonsri,6-Apr-06,Manganese
685074,6,Boonsri,6-Apr-06,Manganese
685075,2,Boonsri,6-Apr-06,Manganese
686753,3.7,Boonsri,6-Apr-06,Manganese
707152,5.1,Kannika,15-Apr-06,Manganese
708107,2.6,Kannika,15-Apr-06,Manganese
708108,2,Kannika,15-Apr-06,Manganese
709129,7.1,Kannika,15-Apr-06,Manganese
710088,7,Sakda,15-Apr-06,Manganese
711032,6.2,Sakda,15-Apr-06,Manganese
711033,3.2,Sakda,15-Apr-06,Manganese
712031,9.5,Sakda,15-Apr-06,Manganese
697061,4.7,Chai,23-Apr-06,Manganese
698450,18.6,Chai,23-Apr-06,Manganese
698451,2,Chai,23-Apr-06,Manganese
699933,2.3,Chai,23-Apr-06,Manganese
683521,5.25,Boonsri,27-Apr-06,Manganese
685131,16.7,Boonsri,27-Apr-06,Manganese
685132,3.9,Boonsri,27-Apr-06,Manganese
686803,4.7,Boonsri,27-Apr-06,Manganese
701197,4.6,Somchair,27-Apr-06,Manganese
702162,5.3,Busarakhan,27-Apr-06,Manganese
696014,7.5,Kohsoom,29-Apr-06,Manganese
697103,4.8,Chai,30-Apr-06,Manganese
698497,14.4,Chai,30-Apr-06,Manganese
698498,2,Chai,30-Apr-06,Manganese
699970,3.3,Chai,30-Apr-06,Manganese
683570,7.1,Boonsri,3-May-06,Manganese
685190,5.3,Boonsri,3-May-06,Manganese
685191,2,Boonsri,3-May-06,Manganese
686842,5.2,Boonsri,3-May-06,Manganese
707200,8,Kannika,11-May-06,Manganese
708160,6.6,Kannika,11-May-06,Manganese
708161,2.8,Kannika,11-May-06,Manganese
709178,8.8,Kannika,11-May-06,Manganese
710135,6.8,Sakda,11-May-06,Manganese
711084,7.2,Sakda,11-May-06,Manganese
711085,4.8,Sakda,11-May-06,Manganese
712079,7.2,Sakda,11-May-06,Manganese
683625,5.4,Boonsri,25-May-06,Manganese
685252,5.5,Boonsri,25-May-06,Manganese
685253,4.9,Boonsri,25-May-06,Manganese
686894,2.8,Boonsri,25-May-06,Manganese
696063,24.1,Kohsoom,27-May-06,Manganese
701247,96.3,Somchair,31-May-06,Manganese
702208,13.6,Busarakhan,31-May-06,Manganese
697180,2.3,Chai,1-Jun-06,Manganese
698579,2.2,Chai,1-Jun-06,Manganese
698580,2,Chai,1-Jun-06,Manganese
700050,3.9,Chai,1-Jun-06,Manganese
683676,4,Boonsri,8-Jun-06,Manganese
685312,3.9,Boonsri,8-Jun-06,Manganese
685313,2,Boonsri,8-Jun-06,Manganese
686945,3.1,Boonsri,8-Jun-06,Manganese
710168,3.1,Sakda,8-Jun-06,Manganese
711124,6.6,Sakda,8-Jun-06,Manganese
711125,3.2,Sakda,8-Jun-06,Manganese
712124,5.2,Sakda,8-Jun-06,Manganese
697228,2.9,Chai,18-Jun-06,Manganese
698634,3.8,Chai,18-Jun-06,Manganese
698635,2,Chai,18-Jun-06,Manganese
700097,2.8,Chai,18-Jun-06,Manganese
683727,10.4,Boonsri,22-Jun-06,Manganese
685371,4.2,Boonsri,22-Jun-06,Manganese
685372,2,Boonsri,22-Jun-06,Manganese
686997,3.1,Boonsri,22-Jun-06,Manganese
701295,98.9,Somchair,25-Jun-06,Manganese
702243,11.4,Busarakhan,25-Jun-06,Manganese
696116,9.3,Kohsoom,26-Jun-06,Manganese
707236,4,Kannika,26-Jun-06,Manganese
708216,2,Kannika,26-Jun-06,Manganese
708217,2,Kannika,26-Jun-06,Manganese
709225,7.3,Kannika,26-Jun-06,Manganese
697278,8.3,Chai,9-Jul-06,Manganese
698692,3.9,Chai,9-Jul-06,Manganese
698693,2,Chai,9-Jul-06,Manganese
700148,5.2,Chai,9-Jul-06,Manganese
707289,3.1,Kannika,11-Jul-06,Manganese
708277,4.6,Kannika,11-Jul-06,Manganese
708278,2.5,Kannika,11-Jul-06,Manganese
709279,3.8,Kannika,11-Jul-06,Manganese
683776,6.6,Boonsri,13-Jul-06,Manganese
685430,5.9,Boonsri,13-Jul-06,Manganese
685431,3.5,Boonsri,13-Jul-06,Manganese
687050,3.9,Boonsri,13-Jul-06,Manganese
710223,4.3,Sakda,13-Jul-06,Manganese
711186,3,Sakda,13-Jul-06,Manganese
711187,2,Sakda,13-Jul-06,Manganese
712178,2.1,Sakda,13-Jul-06,Manganese
697327,3.8,Chai,15-Jul-06,Manganese
698748,5.8,Chai,15-Jul-06,Manganese
698749,2.5,Chai,15-Jul-06,Manganese
700197,5.1,Chai,15-Jul-06,Manganese
701350,10.2,Somchair,16-Jul-06,Manganese
702298,9.9,Busarakhan,16-Jul-06,Manganese
683834,9.2,Boonsri,27-Jul-06,Manganese
685496,4.7,Boonsri,27-Jul-06,Manganese
685497,2,Boonsri,27-Jul-06,Manganese
687108,3.7,Boonsri,27-Jul-06,Manganese
696145,22.3,Kohsoom,29-Jul-06,Manganese
683892,4.2,Boonsri,10-Aug-06,Manganese
685562,5.2,Boonsri,10-Aug-06,Manganese
685563,2.5,Boonsri,10-Aug-06,Manganese
687166,4.7,Boonsri,10-Aug-06,Manganese
707342,8.7,Kannika,10-Aug-06,Manganese
708337,2,Kannika,10-Aug-06,Manganese
708338,2,Kannika,10-Aug-06,Manganese
709332,2,Kannika,10-Aug-06,Manganese
710277,2,Sakda,10-Aug-06,Manganese
711247,3.2,Sakda,10-Aug-06,Manganese
711248,2,Sakda,10-Aug-06,Manganese
712232,3.6,Sakda,10-Aug-06,Manganese
701403,32.5,Somchair,13-Aug-06,Manganese
702351,7,Busarakhan,13-Aug-06,Manganese
697376,3,Chai,18-Aug-06,Manganese
698805,3.2,Chai,18-Aug-06,Manganese
698806,2.2,Chai,18-Aug-06,Manganese
700246,4.7,Chai,18-Aug-06,Manganese
683944,2,Boonsri,24-Aug-06,Manganese
685622,5.8,Boonsri,24-Aug-06,Manganese
685623,2.8,Boonsri,24-Aug-06,Manganese
687218,12.2,Boonsri,24-Aug-06,Manganese
696196,16.3,Kohsoom,26-Aug-06,Manganese
697424,3.3,Chai,27-Aug-06,Manganese
698861,2.1,Chai,27-Aug-06,Manganese
698862,2,Chai,27-Aug-06,Manganese
700294,2,Chai,27-Aug-06,Manganese
697474,2.2,Chai,2-Sep-06,Manganese
698918,5.3,Chai,2-Sep-06,Manganese
698919,2,Chai,2-Sep-06,Manganese
700344,2,Chai,2-Sep-06,Manganese
684003,3.9,Boonsri,7-Sep-06,Manganese
685688,5,Boonsri,7-Sep-06,Manganese
685689,2,Boonsri,7-Sep-06,Manganese
687277,2,Boonsri,7-Sep-06,Manganese
710331,3.3,Sakda,7-Sep-06,Manganese
711308,5.9,Sakda,7-Sep-06,Manganese
711309,2,Sakda,7-Sep-06,Manganese
712286,2,Sakda,7-Sep-06,Manganese
707395,6,Kannika,14-Sep-06,Manganese
708398,2,Kannika,14-Sep-06,Manganese
708399,2,Kannika,14-Sep-06,Manganese
709386,2,Kannika,14-Sep-06,Manganese
684038,2,Boonsri,21-Sep-06,Manganese
685731,3.1,Boonsri,21-Sep-06,Manganese
685732,2.1,Boonsri,21-Sep-06,Manganese
687312,2,Boonsri,21-Sep-06,Manganese
701456,8.5,Somchair,22-Sep-06,Manganese
702404,9.5,Busarakhan,22-Sep-06,Manganese
696252,16.3,Kohsoom,23-Sep-06,Manganese
697519,3.3,Chai,29-Sep-06,Manganese
698971,3,Chai,29-Sep-06,Manganese
698972,2,Chai,29-Sep-06,Manganese
700390,2,Chai,29-Sep-06,Manganese
701507,2,Somchair,6-Oct-06,Manganese
702455,7.3,Busarakhan,6-Oct-06,Manganese
697568,2,Chai,8-Oct-06,Manganese
699028,4,Chai,8-Oct-06,Manganese
699029,2,Chai,8-Oct-06,Manganese
700439,3.5,Chai,8-Oct-06,Manganese
707446,2,Kannika,12-Oct-06,Manganese
708456,2,Kannika,12-Oct-06,Manganese
708457,2,Kannika,12-Oct-06,Manganese
709437,8.2,Kannika,12-Oct-06,Manganese
710382,6.8,Sakda,12-Oct-06,Manganese
711366,5.3,Sakda,12-Oct-06,Manganese
711367,2,Sakda,12-Oct-06,Manganese
712337,3.9,Sakda,12-Oct-06,Manganese
697614,2,Chai,15-Oct-06,Manganese
699081,4.4,Chai,15-Oct-06,Manganese
699082,2,Chai,15-Oct-06,Manganese
700485,2,Chai,15-Oct-06,Manganese
684146,2,Boonsri,26-Oct-06,Manganese
685797,5.3,Boonsri,26-Oct-06,Manganese
685798,2,Boonsri,26-Oct-06,Manganese
687371,2.6,Boonsri,26-Oct-06,Manganese
696304,3.5,Kohsoom,28-Oct-06,Manganese
684205,2,Boonsri,9-Nov-06,Manganese
685863,2.8,Boonsri,9-Nov-06,Manganese
685864,2,Boonsri,9-Nov-06,Manganese
687429,2.7,Boonsri,9-Nov-06,Manganese
707498,4.3,Kannika,9-Nov-06,Manganese
708515,2.9,Kannika,9-Nov-06,Manganese
708516,2,Kannika,9-Nov-06,Manganese
709489,2.6,Kannika,9-Nov-06,Manganese
710434,3,Sakda,9-Nov-06,Manganese
711425,3.5,Sakda,9-Nov-06,Manganese
711426,2,Sakda,9-Nov-06,Manganese
712389,4.2,Sakda,9-Nov-06,Manganese
697646,10.7,Chai,15-Nov-06,Manganese
699121,6.1,Chai,15-Nov-06,Manganese
699122,2,Chai,15-Nov-06,Manganese
700517,11.1,Chai,15-Nov-06,Manganese
701559,23.5,Somchair,22-Nov-06,Manganese
702507,24.1,Busarakhan,22-Nov-06,Manganese
684260,3.3,Boonsri,23-Nov-06,Manganese
685926,10.6,Boonsri,23-Nov-06,Manganese
685927,6,Boonsri,23-Nov-06,Manganese
687484,6.5,Boonsri,23-Nov-06,Manganese
696358,13.5,Kohsoom,25-Nov-06,Manganese
697691,4.9,Chai,25-Nov-06,Manganese
699173,13.4,Chai,25-Nov-06,Manganese
699174,2,Chai,25-Nov-06,Manganese
700562,6,Chai,25-Nov-06,Manganese
684315,5.5,Boonsri,7-Dec-06,Manganese
685989,5.3,Boonsri,7-Dec-06,Manganese
685990,2,Boonsri,7-Dec-06,Manganese
687539,8.3,Boonsri,7-Dec-06,Manganese
707551,5.3,Kannika,7-Dec-06,Manganese
708573,6.9,Kannika,7-Dec-06,Manganese
708574,2,Kannika,7-Dec-06,Manganese
709541,5.8,Kannika,7-Dec-06,Manganese
710486,4.8,Sakda,7-Dec-06,Manganese
711484,6.5,Sakda,7-Dec-06,Manganese
711485,2,Sakda,7-Dec-06,Manganese
712441,6.9,Sakda,7-Dec-06,Manganese
697740,7.4,Chai,10-Dec-06,Manganese
699230,9.8,Chai,10-Dec-06,Manganese
699231,2.6,Chai,10-Dec-06,Manganese
700611,3.2,Chai,10-Dec-06,Manganese
701611,6.1,Somchair,13-Dec-06,Manganese
702559,5.6,Busarakhan,13-Dec-06,Manganese
697785,2,Chai,20-Dec-06,Manganese
699284,5.3,Chai,20-Dec-06,Manganese
699285,2,Chai,20-Dec-06,Manganese
700657,6,Chai,20-Dec-06,Manganese
684350,7.3,Boonsri,21-Dec-06,Manganese
686032,7.3,Boonsri,21-Dec-06,Manganese
686033,2,Boonsri,21-Dec-06,Manganese
687574,4.9,Boonsri,21-Dec-06,Manganese
696413,14.7,Kohsoom,23-Dec-06,Manganese
787635,2.2,Boonsri,11-Jan-07,Manganese
789252,2,Boonsri,11-Jan-07,Manganese
789253,2,Boonsri,11-Jan-07,Manganese
790709,2,Boonsri,11-Jan-07,Manganese
812945,2.9,Kannika,11-Jan-07,Manganese
814010,5.6,Kannika,11-Jan-07,Manganese
814011,2,Kannika,11-Jan-07,Manganese
815167,4.9,Kannika,11-Jan-07,Manganese
816232,4.6,Sakda,11-Jan-07,Manganese
817299,7.6,Sakda,11-Jan-07,Manganese
817300,3.5,Sakda,11-Jan-07,Manganese
818459,5.8,Sakda,11-Jan-07,Manganese
801310,2,Chai,18-Jan-07,Manganese
802801,3.9,Chai,18-Jan-07,Manganese
802802,2,Chai,18-Jan-07,Manganese
804502,2,Chai,18-Jan-07,Manganese
805983,7,Somchair,24-Jan-07,Manganese
807138,2.4,Busarakhan,24-Jan-07,Manganese
787693,4.3,Boonsri,25-Jan-07,Manganese
789319,3.2,Boonsri,25-Jan-07,Manganese
789320,2,Boonsri,25-Jan-07,Manganese
790767,4,Boonsri,25-Jan-07,Manganese
