id,Magnesium value,location,sample date,measure
686993,10.6,Boonsri,22-Jun-06,Magnesium
701291,15.3,Somchair,25-Jun-06,Magnesium
702239,12.8,Busarakhan,25-Jun-06,Magnesium
696112,24.3,Kohsoom,26-Jun-06,Magnesium
707232,17.7,Kannika,26-Jun-06,Magnesium
708211,22.8,Kannika,26-Jun-06,Magnesium
709221,22.8,Kannika,26-Jun-06,Magnesium
697274,10.2,Chai,9-Jul-06,Magnesium
698687,10.2,Chai,9-Jul-06,Magnesium
700144,10.2,Chai,9-Jul-06,Magnesium
707285,15.3,Kannika,11-Jul-06,Magnesium
708272,20.1,Kannika,11-Jul-06,Magnesium
709275,25.2,Kannika,11-Jul-06,Magnesium
683772,9.7,Boonsri,13-Jul-06,Magnesium
685425,9.7,Boonsri,13-Jul-06,Magnesium
687046,11.64,Boonsri,13-Jul-06,Magnesium
710219,15,Sakda,13-Jul-06,Magnesium
711181,20.1,Sakda,13-Jul-06,Magnesium
712174,20.4,Sakda,13-Jul-06,Magnesium
701346,25.2,Somchair,16-Jul-06,Magnesium
702294,22.8,Busarakhan,16-Jul-06,Magnesium
683830,10.6,Boonsri,27-Jul-06,Magnesium
685491,9.7,Boonsri,27-Jul-06,Magnesium
687104,10.6,Boonsri,27-Jul-06,Magnesium
683888,12.6,Boonsri,10-Aug-06,Magnesium
685557,11.6,Boonsri,10-Aug-06,Magnesium
687162,7.7,Boonsri,10-Aug-06,Magnesium
707338,22.6,Kannika,10-Aug-06,Magnesium
708332,20.1,Kannika,10-Aug-06,Magnesium
709328,20.1,Kannika,10-Aug-06,Magnesium
710273,15,Sakda,10-Aug-06,Magnesium
711242,15,Sakda,10-Aug-06,Magnesium
712228,15.3,Sakda,10-Aug-06,Magnesium
701399,17.5,Somchair,13-Aug-06,Magnesium
702347,22.8,Busarakhan,13-Aug-06,Magnesium
697372,27.7,Chai,18-Aug-06,Magnesium
698800,27.9,Chai,18-Aug-06,Magnesium
700242,25.2,Chai,18-Aug-06,Magnesium
683940,10.6,Boonsri,24-Aug-06,Magnesium
685617,12.6,Boonsri,24-Aug-06,Magnesium
687214,9.7,Boonsri,24-Aug-06,Magnesium
696192,26.8,Kohsoom,26-Aug-06,Magnesium
697470,7.84,Chai,2-Sep-06,Magnesium
698913,7.84,Chai,2-Sep-06,Magnesium
700340,7.84,Chai,2-Sep-06,Magnesium
683999,9.7,Boonsri,7-Sep-06,Magnesium
685683,11.6,Boonsri,7-Sep-06,Magnesium
687273,11.6,Boonsri,7-Sep-06,Magnesium
710327,7.78,Sakda,7-Sep-06,Magnesium
711303,13.1,Sakda,7-Sep-06,Magnesium
712282,18.2,Sakda,7-Sep-06,Magnesium
707391,10.4,Kannika,14-Sep-06,Magnesium
708393,13.1,Kannika,14-Sep-06,Magnesium
709382,10.4,Kannika,14-Sep-06,Magnesium
684034,12.6,Boonsri,21-Sep-06,Magnesium
685726,11.6,Boonsri,21-Sep-06,Magnesium
687308,12.6,Boonsri,21-Sep-06,Magnesium
701452,20.9,Somchair,22-Sep-06,Magnesium
702400,15.5,Busarakhan,22-Sep-06,Magnesium
696248,24.3,Kohsoom,23-Sep-06,Magnesium
701503,23.5,Somchair,6-Oct-06,Magnesium
702451,41.8,Busarakhan,6-Oct-06,Magnesium
697564,36.7,Chai,8-Oct-06,Magnesium
699023,23.5,Chai,8-Oct-06,Magnesium
700435,36.7,Chai,8-Oct-06,Magnesium
684093,14.55,Boonsri,12-Oct-06,Magnesium
707442,21.8,Kannika,12-Oct-06,Magnesium
708451,28.9,Kannika,12-Oct-06,Magnesium
709433,31.6,Kannika,12-Oct-06,Magnesium
710378,34,Sakda,12-Oct-06,Magnesium
711361,24.3,Sakda,12-Oct-06,Magnesium
712333,31.6,Sakda,12-Oct-06,Magnesium
684142,10.67,Boonsri,26-Oct-06,Magnesium
685792,12.61,Boonsri,26-Oct-06,Magnesium
687367,12.61,Boonsri,26-Oct-06,Magnesium
696300,21.8,Kohsoom,28-Oct-06,Magnesium
684201,7.7,Boonsri,9-Nov-06,Magnesium
685858,10.6,Boonsri,9-Nov-06,Magnesium
687425,10.6,Boonsri,9-Nov-06,Magnesium
707494,24.3,Kannika,9-Nov-06,Magnesium
708510,24.3,Kannika,9-Nov-06,Magnesium
709485,24.3,Kannika,9-Nov-06,Magnesium
710430,12.1,Sakda,9-Nov-06,Magnesium
711420,26.7,Sakda,9-Nov-06,Magnesium
712385,31.6,Sakda,9-Nov-06,Magnesium
697642,34,Chai,15-Nov-06,Magnesium
699116,24.3,Chai,15-Nov-06,Magnesium
700513,26.7,Chai,15-Nov-06,Magnesium
701555,24.3,Somchair,22-Nov-06,Magnesium
702503,17,Busarakhan,22-Nov-06,Magnesium
684256,11.6,Boonsri,23-Nov-06,Magnesium
685921,12.6,Boonsri,23-Nov-06,Magnesium
687480,12.6,Boonsri,23-Nov-06,Magnesium
696354,26.8,Kohsoom,25-Nov-06,Magnesium
684311,8.7,Boonsri,7-Dec-06,Magnesium
685984,14.5,Boonsri,7-Dec-06,Magnesium
687535,15.5,Boonsri,7-Dec-06,Magnesium
707547,24.3,Kannika,7-Dec-06,Magnesium
708568,29.1,Kannika,7-Dec-06,Magnesium
709537,24.3,Kannika,7-Dec-06,Magnesium
710482,24.3,Sakda,7-Dec-06,Magnesium
711479,26.7,Sakda,7-Dec-06,Magnesium
712437,24.3,Sakda,7-Dec-06,Magnesium
697736,89.1,Chai,10-Dec-06,Magnesium
699225,26.7,Chai,10-Dec-06,Magnesium
700607,29.1,Chai,10-Dec-06,Magnesium
701607,29.1,Somchair,13-Dec-06,Magnesium
702555,38.9,Busarakhan,13-Dec-06,Magnesium
684346,12.6,Boonsri,21-Dec-06,Magnesium
686027,11.6,Boonsri,21-Dec-06,Magnesium
687570,12.6,Boonsri,21-Dec-06,Magnesium
696409,24.3,Kohsoom,23-Dec-06,Magnesium
787631,13.5,Boonsri,11-Jan-07,Magnesium
789247,14.5,Boonsri,11-Jan-07,Magnesium
790705,13.5,Boonsri,11-Jan-07,Magnesium
812941,19.4,Kannika,11-Jan-07,Magnesium
814005,19.4,Kannika,11-Jan-07,Magnesium
815163,14.5,Kannika,11-Jan-07,Magnesium
816228,26.7,Sakda,11-Jan-07,Magnesium
817294,26.7,Sakda,11-Jan-07,Magnesium
818455,21.8,Sakda,11-Jan-07,Magnesium
801306,24.3,Chai,18-Jan-07,Magnesium
802796,24.3,Chai,18-Jan-07,Magnesium
804498,24.3,Chai,18-Jan-07,Magnesium
805979,19.4,Somchair,24-Jan-07,Magnesium
807134,29.1,Busarakhan,24-Jan-07,Magnesium
787689,11.64,Boonsri,25-Jan-07,Magnesium
789314,13.58,Boonsri,25-Jan-07,Magnesium
790763,11.64,Boonsri,25-Jan-07,Magnesium
800219,25.2,Kohsoom,27-Jan-07,Magnesium
787749,16.49,Boonsri,8-Feb-07,Magnesium
813000,34,Kannika,8-Feb-07,Magnesium
814072,31.6,Kannika,8-Feb-07,Magnesium
815222,29.1,Kannika,8-Feb-07,Magnesium
816286,21.8,Sakda,15-Feb-07,Magnesium
817359,21.8,Sakda,15-Feb-07,Magnesium
818514,24.3,Sakda,15-Feb-07,Magnesium
801408,24.3,Chai,16-Feb-07,Magnesium
802914,24.3,Chai,16-Feb-07,Magnesium
804600,24.3,Chai,16-Feb-07,Magnesium
787811,15.5,Boonsri,22-Feb-07,Magnesium
789381,15.5,Boonsri,22-Feb-07,Magnesium
790822,16.4,Boonsri,22-Feb-07,Magnesium
806040,21.8,Somchair,22-Feb-07,Magnesium
807196,24.3,Busarakhan,22-Feb-07,Magnesium
800275,22,Kohsoom,24-Feb-07,Magnesium
787878,21.34,Boonsri,9-Mar-07,Magnesium
789448,18.34,Boonsri,9-Mar-07,Magnesium
790889,22.31,Boonsri,9-Mar-07,Magnesium
813061,29.2,Kannika,15-Mar-07,Magnesium
814141,36.5,Kannika,15-Mar-07,Magnesium
815283,36.5,Kannika,15-Mar-07,Magnesium
816347,26.7,Sakda,15-Mar-07,Magnesium
817428,38.9,Sakda,15-Mar-07,Magnesium
818575,34,Sakda,15-Mar-07,Magnesium
787944,16.4,Boonsri,22-Mar-07,Magnesium
789515,18.4,Boonsri,22-Mar-07,Magnesium
790954,16.4,Boonsri,22-Mar-07,Magnesium
801491,21.9,Chai,23-Mar-07,Magnesium
803014,19.4,Chai,23-Mar-07,Magnesium
804683,17,Chai,23-Mar-07,Magnesium
800337,19.5,Kohsoom,24-Mar-07,Magnesium
806110,29.2,Somchair,28-Mar-07,Magnesium
807265,29.2,Busarakhan,28-Mar-07,Magnesium
788012,16.49,Boonsri,6-Apr-07,Magnesium
789583,14.55,Boonsri,6-Apr-07,Magnesium
791021,16.49,Boonsri,6-Apr-07,Magnesium
801598,31.6,Chai,12-Apr-07,Magnesium
803138,31.6,Chai,12-Apr-07,Magnesium
804768,31.6,Chai,12-Apr-07,Magnesium
813120,24.6,Kannika,12-Apr-07,Magnesium
814208,34,Kannika,12-Apr-07,Magnesium
815342,19.4,Kannika,12-Apr-07,Magnesium
816406,29.1,Sakda,12-Apr-07,Magnesium
817495,24.2,Sakda,12-Apr-07,Magnesium
818634,29.1,Sakda,12-Apr-07,Magnesium
788078,4.85,Boonsri,19-Apr-07,Magnesium
806180,36.5,Somchair,20-Apr-07,Magnesium
807335,31.6,Busarakhan,20-Apr-07,Magnesium
800417,21.9,Kohsoom,21-Apr-07,Magnesium
788145,9.7,Boonsri,10-May-07,Magnesium
789649,10.67,Boonsri,10-May-07,Magnesium
791086,12.61,Boonsri,10-May-07,Magnesium
813181,26.1,Kannika,10-May-07,Magnesium
814275,24.3,Kannika,10-May-07,Magnesium
815403,26.7,Kannika,10-May-07,Magnesium
816467,19.4,Sakda,10-May-07,Magnesium
817564,19.4,Sakda,10-May-07,Magnesium
818695,24.3,Sakda,10-May-07,Magnesium
801706,36.4,Chai,18-May-07,Magnesium
803263,31.6,Chai,18-May-07,Magnesium
804876,31.6,Chai,18-May-07,Magnesium
788211,8.73,Boonsri,24-May-07,Magnesium
789716,13.58,Boonsri,24-May-07,Magnesium
791152,10.67,Boonsri,24-May-07,Magnesium
800462,19.5,Kohsoom,26-May-07,Magnesium
806248,43.7,Somchair,26-May-07,Magnesium
807403,19.46,Busarakhan,26-May-07,Magnesium
788278,10.67,Boonsri,7-Jun-07,Magnesium
789784,13.58,Boonsri,7-Jun-07,Magnesium
791219,12.61,Boonsri,7-Jun-07,Magnesium
816527,14.5,Sakda,7-Jun-07,Magnesium
817633,14.5,Sakda,7-Jun-07,Magnesium
818755,17,Sakda,7-Jun-07,Magnesium
813241,14.5,Kannika,9-Jun-07,Magnesium
814342,14.5,Kannika,9-Jun-07,Magnesium
815465,17,Kannika,9-Jun-07,Magnesium
788344,15.52,Boonsri,21-Jun-07,Magnesium
789851,15.52,Boonsri,21-Jun-07,Magnesium
791285,15.52,Boonsri,21-Jun-07,Magnesium
801772,14.5,Chai,21-Jun-07,Magnesium
803360,14.5,Chai,21-Jun-07,Magnesium
804947,14.5,Chai,21-Jun-07,Magnesium
800524,21.9,Kohsoom,23-Jun-07,Magnesium
788411,17.46,Boonsri,5-Jul-07,Magnesium
789919,13.58,Boonsri,5-Jul-07,Magnesium
791352,15.52,Boonsri,5-Jul-07,Magnesium
801853,34.05,Chai,7-Jul-07,Magnesium
803458,31.6,Chai,7-Jul-07,Magnesium
805027,84,Chai,7-Jul-07,Magnesium
813298,24.3,Kannika,7-Jul-07,Magnesium
814408,24.3,Kannika,7-Jul-07,Magnesium
815521,24.3,Kannika,7-Jul-07,Magnesium
816584,21.7,Sakda,7-Jul-07,Magnesium
817697,21.7,Sakda,7-Jul-07,Magnesium
818811,21.7,Sakda,7-Jul-07,Magnesium
788478,15.52,Boonsri,19-Jul-07,Magnesium
789987,13.58,Boonsri,19-Jul-07,Magnesium
791419,10.67,Boonsri,19-Jul-07,Magnesium
800586,19.2,Kohsoom,21-Jul-07,Magnesium
806376,24.4,Somchair,22-Jul-07,Magnesium
807532,31.6,Busarakhan,22-Jul-07,Magnesium
801951,32.8,Chai,4-Aug-07,Magnesium
803574,28.4,Chai,4-Aug-07,Magnesium
805125,32.8,Chai,4-Aug-07,Magnesium
813356,18.7,Kannika,11-Aug-07,Magnesium
814475,21.5,Kannika,11-Aug-07,Magnesium
815579,18.7,Kannika,11-Aug-07,Magnesium
816642,18.7,Sakda,11-Aug-07,Magnesium
817764,18.9,Sakda,11-Aug-07,Magnesium
818869,18.9,Sakda,11-Aug-07,Magnesium
788540,10.67,Boonsri,23-Aug-07,Magnesium
790050,10.67,Boonsri,23-Aug-07,Magnesium
791481,12.61,Boonsri,23-Aug-07,Magnesium
800649,24.3,Kohsoom,25-Aug-07,Magnesium
806443,16.5,Somchair,25-Aug-07,Magnesium
807599,16.5,Busarakhan,25-Aug-07,Magnesium
816697,23.4,Sakda,6-Sep-07,Magnesium
817828,21,Sakda,6-Sep-07,Magnesium
818924,21,Sakda,6-Sep-07,Magnesium
802033,22.19,Chai,12-Sep-07,Magnesium
803674,22.19,Chai,12-Sep-07,Magnesium
805207,22.19,Chai,12-Sep-07,Magnesium
788608,10.67,Boonsri,20-Sep-07,Magnesium
790118,9.7,Boonsri,20-Sep-07,Magnesium
791548,11.64,Boonsri,20-Sep-07,Magnesium
800711,19.4,Kohsoom,23-Sep-07,Magnesium
806506,26.02,Somchair,29-Sep-07,Magnesium
807660,28.21,Busarakhan,29-Sep-07,Magnesium
813410,21.8,Kannika,30-Sep-07,Magnesium
814538,24.3,Kannika,30-Sep-07,Magnesium
815633,23.4,Kannika,30-Sep-07,Magnesium
802131,18.8,Chai,7-Oct-07,Magnesium
803789,16.5,Chai,7-Oct-07,Magnesium
805305,16.5,Chai,7-Oct-07,Magnesium
813467,28.3,Kannika,13-Oct-07,Magnesium
814603,28.3,Kannika,13-Oct-07,Magnesium
815690,28.3,Kannika,13-Oct-07,Magnesium
816753,28.3,Sakda,13-Oct-07,Magnesium
817892,28.3,Sakda,13-Oct-07,Magnesium
818980,25.9,Sakda,13-Oct-07,Magnesium
788675,14.55,Boonsri,25-Oct-07,Magnesium
806572,28.9,Somchair,26-Oct-07,Magnesium
807726,30.6,Busarakhan,26-Oct-07,Magnesium
800773,26,Kohsoom,27-Oct-07,Magnesium
816812,32.8,Sakda,10-Nov-07,Magnesium
817959,35.2,Sakda,10-Nov-07,Magnesium
819039,35.2,Sakda,10-Nov-07,Magnesium
788718,14.55,Boonsri,15-Nov-07,Magnesium
813525,28.4,Kannika,21-Nov-07,Magnesium
814669,28.4,Kannika,21-Nov-07,Magnesium
815749,26,Kannika,21-Nov-07,Magnesium
788746,26.19,Boonsri,22-Nov-07,Magnesium
790205,26.19,Boonsri,22-Nov-07,Magnesium
791616,24,Boonsri,22-Nov-07,Magnesium
802229,21.1,Chai,23-Nov-07,Magnesium
803905,21.1,Chai,23-Nov-07,Magnesium
805403,21,Chai,23-Nov-07,Magnesium
800834,21.9,Kohsoom,24-Nov-07,Magnesium
806636,21.1,Somchair,28-Nov-07,Magnesium
807790,28.4,Busarakhan,28-Nov-07,Magnesium
816871,28.4,Sakda,8-Dec-07,Magnesium
818026,28.4,Sakda,8-Dec-07,Magnesium
819098,28.4,Sakda,8-Dec-07,Magnesium
813582,28.2,Kannika,13-Dec-07,Magnesium
814734,28.2,Kannika,13-Dec-07,Magnesium
815806,28.2,Kannika,13-Dec-07,Magnesium
788814,15.52,Boonsri,20-Dec-07,Magnesium
790273,15.52,Boonsri,20-Dec-07,Magnesium
791683,15.52,Boonsri,20-Dec-07,Magnesium
802331,15.5,Chai,20-Dec-07,Magnesium
804017,15.5,Chai,20-Dec-07,Magnesium
805513,15.5,Chai,20-Dec-07,Magnesium
800880,24.3,Kohsoom,22-Dec-07,Magnesium
806704,15.5,Somchair,22-Dec-07,Magnesium
807858,16.5,Busarakhan,22-Dec-07,Magnesium
889104,19.4,Boonsri,10-Jan-08,Magnesium
890755,21.38,Boonsri,10-Jan-08,Magnesium
892190,21.34,Boonsri,10-Jan-08,Magnesium
910482,14.1,Kannika,10-Jan-08,Magnesium
911385,14.1,Kannika,10-Jan-08,Magnesium
912302,14.1,Kannika,10-Jan-08,Magnesium
913206,26,Sakda,12-Jan-08,Magnesium
914161,26,Sakda,12-Jan-08,Magnesium
915126,26,Sakda,12-Jan-08,Magnesium
902194,11.9,Chai,18-Jan-08,Magnesium
903319,11.9,Chai,18-Jan-08,Magnesium
904453,11.9,Chai,18-Jan-08,Magnesium
889143,25.22,Boonsri,24-Jan-08,Magnesium
901087,26.8,Kohsoom,26-Jan-08,Magnesium
905567,21.4,Somchair,3-Feb-08,Magnesium
906156,23.5,Busarakhan,3-Feb-08,Magnesium
889211,27.16,Boonsri,6-Feb-08,Magnesium
902242,18.9,Chai,15-Feb-08,Magnesium
903367,18.9,Chai,15-Feb-08,Magnesium
904501,18.9,Chai,15-Feb-08,Magnesium
889250,10.67,Boonsri,21-Feb-08,Magnesium
890794,18.43,Boonsri,21-Feb-08,Magnesium
892229,22.31,Boonsri,21-Feb-08,Magnesium
901133,24.3,Kohsoom,23-Feb-08,Magnesium
913259,21.15,Sakda,23-Feb-08,Magnesium
914214,21.15,Sakda,23-Feb-08,Magnesium
915179,19.46,Sakda,23-Feb-08,Magnesium
910534,18.88,Kannika,2-Mar-08,Magnesium
911437,18.89,Kannika,2-Mar-08,Magnesium
912354,28.2,Kannika,2-Mar-08,Magnesium
913307,21.4,Sakda,14-Mar-08,Magnesium
914262,21.15,Sakda,14-Mar-08,Magnesium
915227,21.15,Sakda,14-Mar-08,Magnesium
902316,18.96,Chai,17-Mar-08,Magnesium
903441,14.34,Chai,17-Mar-08,Magnesium
904575,18.96,Chai,17-Mar-08,Magnesium
889323,21.34,Boonsri,21-Mar-08,Magnesium
890867,19.4,Boonsri,21-Mar-08,Magnesium
892302,23.76,Boonsri,21-Mar-08,Magnesium
901206,21.9,Kohsoom,23-Mar-08,Magnesium
905612,42.56,Somchair,30-Mar-08,Magnesium
906202,16.53,Busarakhan,30-Mar-08,Magnesium
913347,23.6,Sakda,11-Apr-08,Magnesium
914302,14.1,Sakda,11-Apr-08,Magnesium
915267,16.5,Sakda,11-Apr-08,Magnesium
910575,16.5,Kannika,14-Apr-08,Magnesium
911478,14.1,Kannika,14-Apr-08,Magnesium
912395,14.1,Kannika,14-Apr-08,Magnesium
902378,16.53,Chai,28-Apr-08,Magnesium
903503,14.16,Chai,28-Apr-08,Magnesium
904637,16.53,Chai,28-Apr-08,Magnesium
905649,19.4,Somchair,3-May-08,Magnesium
906239,23.6,Busarakhan,3-May-08,Magnesium
910628,17.19,Kannika,9-May-08,Magnesium
911531,17,Kannika,9-May-08,Magnesium
912448,17.6,Kannika,9-May-08,Magnesium
913400,19.65,Sakda,9-May-08,Magnesium
914355,36.8,Sakda,9-May-08,Magnesium
915320,22.13,Sakda,9-May-08,Magnesium
889394,15.52,Boonsri,16-May-08,Magnesium
890939,13.58,Boonsri,16-May-08,Magnesium
892373,13.58,Boonsri,16-May-08,Magnesium
902427,34.29,Chai,18-May-08,Magnesium
903552,22.13,Chai,18-May-08,Magnesium
904686,27.02,Chai,18-May-08,Magnesium
901278,27.2,Kohsoom,26-May-08,Magnesium
905702,27.02,Somchair,30-May-08,Magnesium
906292,27.02,Busarakhan,30-May-08,Magnesium
902453,14.8,Chai,31-May-08,Magnesium
903578,17.2,Chai,31-May-08,Magnesium
904712,17.2,Chai,31-May-08,Magnesium
902521,14.83,Chai,12-Jun-08,Magnesium
903646,14.83,Chai,12-Jun-08,Magnesium
904780,19.7,Chai,12-Jun-08,Magnesium
913457,20.67,Sakda,13-Jun-08,Magnesium
914412,17.02,Sakda,13-Jun-08,Magnesium
915377,14.52,Sakda,13-Jun-08,Magnesium
910683,23.83,Kannika,15-Jun-08,Magnesium
911586,21.4,Kannika,15-Jun-08,Magnesium
912503,14.34,Kannika,15-Jun-08,Magnesium
889442,13.58,Boonsri,20-Jun-08,Magnesium
890987,13.58,Boonsri,20-Jun-08,Magnesium
892421,12.61,Boonsri,20-Jun-08,Magnesium
905759,28.61,Somchair,26-Jun-08,Magnesium
906349,26.22,Busarakhan,26-Jun-08,Magnesium
901352,17.5,Kohsoom,29-Jun-08,Magnesium
902582,11.9,Chai,7-Jul-08,Magnesium
903718,11.9,Chai,7-Jul-08,Magnesium
904840,11.9,Chai,7-Jul-08,Magnesium
889516,10.67,Boonsri,11-Jul-08,Magnesium
891061,12.61,Boonsri,11-Jul-08,Magnesium
892495,13.58,Boonsri,11-Jul-08,Magnesium
913500,19.07,Sakda,11-Jul-08,Magnesium
914465,19.07,Sakda,11-Jul-08,Magnesium
915419,19.07,Sakda,11-Jul-08,Magnesium
905812,21.4,Somchair,12-Jul-08,Magnesium
906403,16.7,Busarakhan,12-Jul-08,Magnesium
910722,14.3,Kannika,12-Jul-08,Magnesium
911639,16.7,Kannika,12-Jul-08,Magnesium
912545,16.7,Kannika,12-Jul-08,Magnesium
889586,11.64,Boonsri,25-Jul-08,Magnesium
891131,12.61,Boonsri,25-Jul-08,Magnesium
892565,11.64,Boonsri,25-Jul-08,Magnesium
901422,15.7,Kohsoom,27-Jul-08,Magnesium
889658,10.67,Boonsri,3-Aug-08,Magnesium
891203,10.67,Boonsri,3-Aug-08,Magnesium
892637,10.67,Boonsri,3-Aug-08,Magnesium
910762,33.31,Kannika,8-Aug-08,Magnesium
911679,26.31,Kannika,8-Aug-08,Magnesium
912585,26.31,Kannika,8-Aug-08,Magnesium
913540,23.83,Sakda,8-Aug-08,Magnesium
914505,26.31,Sakda,8-Aug-08,Magnesium
915459,26.26,Sakda,8-Aug-08,Magnesium
889697,11.64,Boonsri,10-Aug-08,Magnesium
891242,11.64,Boonsri,10-Aug-08,Magnesium
892676,12.61,Boonsri,10-Aug-08,Magnesium
905853,28.54,Somchair,11-Aug-08,Magnesium
906443,26.11,Busarakhan,11-Aug-08,Magnesium
889736,9.7,Boonsri,22-Aug-08,Magnesium
891281,9.7,Boonsri,22-Aug-08,Magnesium
892715,9.7,Boonsri,22-Aug-08,Magnesium
902641,28.69,Chai,23-Aug-08,Magnesium
903777,26.16,Chai,23-Aug-08,Magnesium
904899,21.49,Chai,23-Aug-08,Magnesium
889805,8.73,Boonsri,28-Aug-08,Magnesium
891350,15.52,Boonsri,28-Aug-08,Magnesium
892784,13.58,Boonsri,28-Aug-08,Magnesium
901496,15,Kohsoom,31-Aug-08,Magnesium
889849,11.64,Boonsri,5-Sep-08,Magnesium
891394,12.61,Boonsri,5-Sep-08,Magnesium
892828,12.61,Boonsri,5-Sep-08,Magnesium
913580,13.01,Sakda,6-Sep-08,Magnesium
914545,19.11,Sakda,6-Sep-08,Magnesium
915499,19.01,Sakda,6-Sep-08,Magnesium
910802,16.63,Kannika,7-Sep-08,Magnesium
911719,14.39,Kannika,7-Sep-08,Magnesium
912625,14.39,Kannika,7-Sep-08,Magnesium
902699,26.3,Chai,11-Sep-08,Magnesium
903835,16.77,Chai,11-Sep-08,Magnesium
904957,21.44,Chai,11-Sep-08,Magnesium
889890,15.52,Boonsri,13-Sep-08,Magnesium
891435,13.58,Boonsri,13-Sep-08,Magnesium
889928,11.64,Boonsri,18-Sep-08,Magnesium
905894,28.59,Somchair,21-Sep-08,Magnesium
906484,42.89,Busarakhan,21-Sep-08,Magnesium
889970,11.64,Boonsri,26-Sep-08,Magnesium
901554,15,Kohsoom,28-Sep-08,Magnesium
890038,13.58,Boonsri,3-Oct-08,Magnesium
891473,15.52,Boonsri,3-Oct-08,Magnesium
892869,15.52,Boonsri,3-Oct-08,Magnesium
890077,11.64,Boonsri,10-Oct-08,Magnesium
891512,12.61,Boonsri,10-Oct-08,Magnesium
892908,13.58,Boonsri,10-Oct-08,Magnesium
910855,26.75,Kannika,12-Oct-08,Magnesium
911772,19.46,Kannika,12-Oct-08,Magnesium
912678,31.62,Kannika,12-Oct-08,Magnesium
913633,21.89,Sakda,12-Oct-08,Magnesium
914598,21.89,Sakda,12-Oct-08,Magnesium
915552,19.46,Sakda,12-Oct-08,Magnesium
890116,18.43,Boonsri,17-Oct-08,Magnesium
891551,20.37,Boonsri,17-Oct-08,Magnesium
892947,19.4,Boonsri,17-Oct-08,Magnesium
902772,17.02,Chai,17-Oct-08,Magnesium
903908,29.18,Chai,17-Oct-08,Magnesium
905030,17.02,Chai,17-Oct-08,Magnesium
905948,19.46,Somchair,19-Oct-08,Magnesium
906539,17.02,Busarakhan,19-Oct-08,Magnesium
890160,22.31,Boonsri,24-Oct-08,Magnesium
891595,22.31,Boonsri,24-Oct-08,Magnesium
892991,11.64,Boonsri,24-Oct-08,Magnesium
901625,14.2,Kohsoom,26-Oct-08,Magnesium
890229,21.34,Boonsri,1-Nov-08,Magnesium
891664,20.37,Boonsri,1-Nov-08,Magnesium
893060,20.37,Boonsri,1-Nov-08,Magnesium
910911,26.6,Kannika,7-Nov-08,Magnesium
911828,24.3,Kannika,7-Nov-08,Magnesium
912734,21.9,Kannika,7-Nov-08,Magnesium
913689,26.7,Sakda,7-Nov-08,Magnesium
914654,26.7,Sakda,7-Nov-08,Magnesium
915608,24.3,Sakda,7-Nov-08,Magnesium
902845,21.8,Chai,15-Nov-08,Magnesium
903980,26.7,Chai,15-Nov-08,Magnesium
905103,24.3,Chai,15-Nov-08,Magnesium
906003,29.18,Somchair,17-Nov-08,Magnesium
906594,24.3,Busarakhan,17-Nov-08,Magnesium
901699,15.7,Kohsoom,27-Nov-08,Magnesium
890268,16.49,Boonsri,28-Nov-08,Magnesium
891703,13.58,Boonsri,28-Nov-08,Magnesium
893099,15.52,Boonsri,28-Nov-08,Magnesium
906057,17.02,Somchair,5-Dec-08,Magnesium
906648,9.72,Busarakhan,5-Dec-08,Magnesium
890342,14.55,Boonsri,12-Dec-08,Magnesium
891777,17.46,Boonsri,12-Dec-08,Magnesium
893173,18.43,Boonsri,12-Dec-08,Magnesium
910966,26.7,Kannika,12-Dec-08,Magnesium
911883,26.7,Kannika,12-Dec-08,Magnesium
912789,24.3,Kannika,12-Dec-08,Magnesium
913744,26.75,Sakda,12-Dec-08,Magnesium
914709,21.89,Sakda,12-Dec-08,Magnesium
915663,21.89,Sakda,12-Dec-08,Magnesium
906104,19.46,Somchair,15-Dec-08,Magnesium
906699,17.02,Busarakhan,15-Dec-08,Magnesium
901773,18.9,Kohsoom,19-Dec-08,Magnesium
1020271,19.46,Kannika,9-Jan-09,Magnesium
1021366,19.46,Kannika,9-Jan-09,Magnesium
1022522,26.75,Kannika,9-Jan-09,Magnesium
1023679,24.32,Sakda,9-Jan-09,Magnesium
1024800,21.89,Sakda,9-Jan-09,Magnesium
1025921,21.89,Sakda,9-Jan-09,Magnesium
990662,21.34,Boonsri,11-Jan-09,Magnesium
992097,21.34,Boonsri,11-Jan-09,Magnesium
993469,20.37,Boonsri,11-Jan-09,Magnesium
1005503,17.02,Chai,11-Jan-09,Magnesium
1006891,17.02,Chai,11-Jan-09,Magnesium
1008253,19.46,Chai,11-Jan-09,Magnesium
1011180,7.1,Achara,15-Jan-09,Magnesium
1009275,24.32,Somchair,24-Jan-09,Magnesium
1010051,38.91,Busarakhan,24-Jan-09,Magnesium
990694,9.7,Boonsri,29-Jan-09,Magnesium
1004363,21.4,Kohsoom,29-Jan-09,Magnesium
1005573,17,Chai,8-Feb-09,Magnesium
1006961,24.32,Chai,8-Feb-09,Magnesium
1008323,19.45,Chai,8-Feb-09,Magnesium
1011228,4.8,Achara,13-Feb-09,Magnesium
1020324,17.02,Kannika,13-Feb-09,Magnesium
1021419,21.88,Kannika,13-Feb-09,Magnesium
1022575,21.88,Kannika,13-Feb-09,Magnesium
1023732,19.45,Sakda,13-Feb-09,Magnesium
1024853,17.02,Sakda,13-Feb-09,Magnesium
