id,Ammonium value,location,sample date,measure
2178356,0.171,Chai,15-Jun-13,Ammonium
2179328,0.187,Chai,15-Jun-13,Ammonium
2180304,0.229,Chai,15-Jun-13,Ammonium
2166191,0,Decha,17-Jun-13,Ammonium
2175828,0.055,Tansanee,17-Jun-13,Ammonium
2161402,0.1,Boonsri,20-Jun-13,Ammonium
2162437,0.037,Boonsri,20-Jun-13,Ammonium
2163470,0.078,Boonsri,20-Jun-13,Ammonium
2164456,0.412,Somchair,21-Jun-13,Ammonium
2165406,0.185,Busarakhan,21-Jun-13,Ammonium
2184607,0.091,Kannika,22-Jun-13,Ammonium
2185024,0.096,Kannika,22-Jun-13,Ammonium
2185441,0.094,Kannika,22-Jun-13,Ammonium
2185855,0.18,Sakda,23-Jun-13,Ammonium
2186269,0.131,Sakda,23-Jun-13,Ammonium
2186682,0.136,Sakda,23-Jun-13,Ammonium
2188461,0.839,Kohsoom,27-Jun-13,Ammonium
2178399,0.251,Chai,28-Jun-13,Ammonium
2179371,0.358,Chai,28-Jun-13,Ammonium
2180347,0.467,Chai,28-Jun-13,Ammonium
2164491,0.081,Somchair,30-Jun-13,Ammonium
2165442,0.118,Busarakhan,30-Jun-13,Ammonium
2178421,0.057,Chai,4-Jul-13,Ammonium
2179393,0,Chai,4-Jul-13,Ammonium
2180369,0.03,Chai,4-Jul-13,Ammonium
2175858,0.025,Tansanee,12-Jul-13,Ammonium
2184641,0.153,Kannika,14-Jul-13,Ammonium
2185058,0.117,Kannika,14-Jul-13,Ammonium
2185475,0.142,Kannika,14-Jul-13,Ammonium
2185889,0.039,Sakda,14-Jul-13,Ammonium
2186303,0.128,Sakda,14-Jul-13,Ammonium
2186715,0.064,Sakda,14-Jul-13,Ammonium
2166242,0.075,Decha,18-Jul-13,Ammonium
2166769,0.04,Achara,18-Jul-13,Ammonium
2178465,0.103,Chai,18-Jul-13,Ammonium
2179437,0.094,Chai,18-Jul-13,Ammonium
2180413,0.081,Chai,18-Jul-13,Ammonium
2161488,0.09,Boonsri,19-Jul-13,Ammonium
2162523,0.071,Boonsri,19-Jul-13,Ammonium
2163556,0.097,Boonsri,19-Jul-13,Ammonium
2164530,0.1002,Somchair,19-Jul-13,Ammonium
2165478,0.1235,Busarakhan,19-Jul-13,Ammonium
2188519,2.21,Kohsoom,25-Jul-13,Ammonium
2166282,0.059,Decha,27-Jul-13,Ammonium
2164572,0.15,Somchair,29-Jul-13,Ammonium
2165520,0.2836,Busarakhan,29-Jul-13,Ammonium
2178495,0,Chai,1-Aug-13,Ammonium
2179467,0,Chai,1-Aug-13,Ammonium
2180443,0.026,Chai,1-Aug-13,Ammonium
2166291,0.071,Decha,3-Aug-13,Ammonium
2164600,0.182,Somchair,8-Aug-13,Ammonium
2165548,0.037,Busarakhan,8-Aug-13,Ammonium
2184674,0.097,Kannika,12-Aug-13,Ammonium
2185091,0,Kannika,12-Aug-13,Ammonium
2185508,0,Kannika,12-Aug-13,Ammonium
2185922,0,Sakda,13-Aug-13,Ammonium
2186336,0,Sakda,13-Aug-13,Ammonium
2186748,0,Sakda,13-Aug-13,Ammonium
2161572,0,Boonsri,16-Aug-13,Ammonium
2162607,0,Boonsri,16-Aug-13,Ammonium
2163640,0,Boonsri,16-Aug-13,Ammonium
2166807,0.033,Achara,16-Aug-13,Ammonium
2175883,0.025,Tansanee,17-Aug-13,Ammonium
2166304,0,Decha,18-Aug-13,Ammonium
2188573,3.435,Kohsoom,22-Aug-13,Ammonium
2164649,0.117,Somchair,23-Aug-13,Ammonium
2165597,0.089,Busarakhan,23-Aug-13,Ammonium
2178562,0.205,Chai,31-Aug-13,Ammonium
2179534,0.11,Chai,31-Aug-13,Ammonium
2180510,0.11,Chai,31-Aug-13,Ammonium
2178586,0.036,Chai,6-Sep-13,Ammonium
2179558,0,Chai,6-Sep-13,Ammonium
2180534,0,Chai,6-Sep-13,Ammonium
2166333,0,Decha,7-Sep-13,Ammonium
2175903,0.068,Tansanee,8-Sep-13,Ammonium
2184714,0.101,Kannika,8-Sep-13,Ammonium
2185131,0.061,Kannika,8-Sep-13,Ammonium
2185548,0.038,Kannika,8-Sep-13,Ammonium
2185962,0.107,Sakda,8-Sep-13,Ammonium
2186376,0.179,Sakda,8-Sep-13,Ammonium
2186788,0.081,Sakda,8-Sep-13,Ammonium
2164684,0.058,Somchair,12-Sep-13,Ammonium
2165632,0,Busarakhan,12-Sep-13,Ammonium
2166363,0.037,Decha,19-Sep-13,Ammonium
2166844,0.067,Achara,21-Sep-13,Ammonium
2161670,0.104,Boonsri,26-Sep-13,Ammonium
2162705,0.097,Boonsri,26-Sep-13,Ammonium
2163738,0.097,Boonsri,26-Sep-13,Ammonium
2164730,0.154,Somchair,26-Sep-13,Ammonium
2165678,0.073,Busarakhan,26-Sep-13,Ammonium
2188628,4.108,Kohsoom,26-Sep-13,Ammonium
2178640,0.1,Chai,28-Sep-13,Ammonium
2179612,0.075,Chai,28-Sep-13,Ammonium
2180588,0.149,Chai,28-Sep-13,Ammonium
2178664,0,Chai,4-Oct-13,Ammonium
2179636,0.043,Chai,4-Oct-13,Ammonium
2180612,0,Chai,4-Oct-13,Ammonium
2184751,0.111,Kannika,11-Oct-13,Ammonium
2185167,0.109,Kannika,11-Oct-13,Ammonium
2185584,0.089,Kannika,11-Oct-13,Ammonium
2185998,0.092,Sakda,12-Oct-13,Ammonium
2186412,0.12,Sakda,12-Oct-13,Ammonium
2186824,0.118,Sakda,12-Oct-13,Ammonium
2161751,0.097,Boonsri,18-Oct-13,Ammonium
2162784,0.064,Boonsri,18-Oct-13,Ammonium
2163817,0.075,Boonsri,18-Oct-13,Ammonium
2166882,0,Achara,18-Oct-13,Ammonium
2166410,0.041,Decha,19-Oct-13,Ammonium
2188682,4.705,Kohsoom,24-Oct-13,Ammonium
2164778,0.235,Somchair,25-Oct-13,Ammonium
2165726,0.162,Busarakhan,25-Oct-13,Ammonium
2178726,0.122,Chai,27-Oct-13,Ammonium
2179698,0.047,Chai,27-Oct-13,Ammonium
2180674,0.061,Chai,27-Oct-13,Ammonium
2175928,2.794,Tansanee,28-Oct-13,Ammonium
2164817,0.158,Somchair,2-Nov-13,Ammonium
2165765,0.085,Busarakhan,2-Nov-13,Ammonium
2164835,0.077,Somchair,4-Nov-13,Ammonium
2165783,0.113,Busarakhan,4-Nov-13,Ammonium
2175942,0.1,Tansanee,7-Nov-13,Ammonium
2184787,0.048,Kannika,8-Nov-13,Ammonium
2185204,0.055,Kannika,8-Nov-13,Ammonium
2185621,0.061,Kannika,8-Nov-13,Ammonium
2186035,0.059,Sakda,8-Nov-13,Ammonium
2186448,0.069,Sakda,8-Nov-13,Ammonium
2186861,0.106,Sakda,8-Nov-13,Ammonium
2166443,0.219,Decha,9-Nov-13,Ammonium
2178756,0.216,Chai,10-Nov-13,Ammonium
2179728,0.057,Chai,10-Nov-13,Ammonium
2180704,0.053,Chai,10-Nov-13,Ammonium
2161834,0.118,Boonsri,14-Nov-13,Ammonium
2162867,0.099,Boonsri,14-Nov-13,Ammonium
2163900,0.105,Boonsri,14-Nov-13,Ammonium
2166918,0.041,Achara,15-Nov-13,Ammonium
2164877,0.101,Somchair,17-Nov-13,Ammonium
2165825,0.099,Busarakhan,17-Nov-13,Ammonium
2175962,5.916,Tansanee,18-Nov-13,Ammonium
2166456,0.24,Decha,21-Nov-13,Ammonium
2178799,0.223,Chai,21-Nov-13,Ammonium
2179771,0.067,Chai,21-Nov-13,Ammonium
2188732,3.387,Kohsoom,21-Nov-13,Ammonium
2164897,0.112,Somchair,22-Nov-13,Ammonium
2165845,0.102,Busarakhan,22-Nov-13,Ammonium
2178820,0.059,Chai,30-Nov-13,Ammonium
2179792,0.069,Chai,30-Nov-13,Ammonium
2178841,0.204,Chai,5-Dec-13,Ammonium
2179813,0.092,Chai,5-Dec-13,Ammonium
2180767,0.125,Chai,5-Dec-13,Ammonium
2184825,0.164,Kannika,7-Dec-13,Ammonium
2185242,0.172,Kannika,7-Dec-13,Ammonium
2185659,0.166,Kannika,7-Dec-13,Ammonium
2186073,0.186,Sakda,7-Dec-13,Ammonium
2186486,0.275,Sakda,7-Dec-13,Ammonium
2186899,0.263,Sakda,7-Dec-13,Ammonium
2164929,0.382,Somchair,9-Dec-13,Ammonium
2165878,0.106,Busarakhan,9-Dec-13,Ammonium
2166490,0.844,Decha,9-Dec-13,Ammonium
2188782,5.3,Kohsoom,12-Dec-13,Ammonium
2166502,0.752,Decha,13-Dec-13,Ammonium
2166954,0.421,Achara,13-Dec-13,Ammonium
2178874,0.304,Chai,13-Dec-13,Ammonium
2179846,0.341,Chai,13-Dec-13,Ammonium
2180800,0.347,Chai,13-Dec-13,Ammonium
2161920,0.124,Boonsri,14-Dec-13,Ammonium
2162953,0.112,Boonsri,14-Dec-13,Ammonium
2163986,0.119,Boonsri,14-Dec-13,Ammonium
2175986,5.245,Tansanee,14-Dec-13,Ammonium
2178891,0.289,Chai,15-Dec-13,Ammonium
2179863,0.248,Chai,15-Dec-13,Ammonium
2180817,0.229,Chai,15-Dec-13,Ammonium
2164969,0.479,Somchair,19-Dec-13,Ammonium
2165918,0.249,Busarakhan,19-Dec-13,Ammonium
2164989,0.486,Somchair,27-Dec-13,Ammonium
2165937,0.251,Busarakhan,27-Dec-13,Ammonium
2575929,12.5,Tansanee,6-Jan-14,Ammonium
2575952,5.014,Tansanee,9-Jan-14,Ammonium
2622814,0.25038,Kannika,11-Jan-14,Ammonium
2623315,0.2418,Kannika,11-Jan-14,Ammonium
2623817,0.23244,Kannika,11-Jan-14,Ammonium
2567150,0.43,Achara,16-Jan-14,Ammonium
2624321,0.35412,Sakda,17-Jan-14,Ammonium
2624818,0.35178,Sakda,17-Jan-14,Ammonium
2625315,0.35178,Sakda,17-Jan-14,Ammonium
2566580,0.457,Decha,18-Jan-14,Ammonium
2561107,0.135,Boonsri,23-Jan-14,Ammonium
2562419,0.128,Boonsri,23-Jan-14,Ammonium
2563514,0.132,Boonsri,23-Jan-14,Ammonium
2566603,0.84,Decha,23-Jan-14,Ammonium
2577812,0.25272,Chai,23-Jan-14,Ammonium
2578808,0.16302,Chai,23-Jan-14,Ammonium
2579802,0.1131,Chai,23-Jan-14,Ammonium
2627313,3.663,Kohsoom,23-Jan-14,Ammonium
2564607,0.50544,Somchair,24-Jan-14,Ammonium
2565595,0.02886,Busarakhan,24-Jan-14,Ammonium
2577853,0.1989,Chai,30-Jan-14,Ammonium
2578849,0.11076,Chai,30-Jan-14,Ammonium
2579843,0.0936,Chai,30-Jan-14,Ammonium
2567188,0.216,Achara,15-Feb-14,Ammonium
2566619,0.966,Decha,16-Feb-14,Ammonium
2566648,1.05,Decha,21-Feb-14,Ammonium
2561192,0.2,Boonsri,24-Feb-14,Ammonium
2562504,0.168,Boonsri,24-Feb-14,Ammonium
2563599,0.193,Boonsri,24-Feb-14,Ammonium
2627359,0.366,Kohsoom,28-Feb-14,Ammonium
2577909,0.16692,Chai,8-Mar-14,Ammonium
2578905,0.14742,Chai,8-Mar-14,Ammonium
2579899,0.0936,Chai,8-Mar-14,Ammonium
2564689,0.7917,Somchair,12-Mar-14,Ammonium
2565678,0.29016,Busarakhan,12-Mar-14,Ammonium
2622860,0.34164,Kannika,13-Mar-14,Ammonium
2623361,0.34086,Kannika,13-Mar-14,Ammonium
2623863,0.34398,Kannika,13-Mar-14,Ammonium
2624360,0.32916,Sakda,13-Mar-14,Ammonium
2624857,0.32916,Sakda,13-Mar-14,Ammonium
2625354,0.33072,Sakda,13-Mar-14,Ammonium
2577947,0.16146,Chai,14-Mar-14,Ammonium
2578943,0.0975,Chai,14-Mar-14,Ammonium
2579937,0.078,Chai,14-Mar-14,Ammonium
2561261,0.214,Boonsri,15-Mar-14,Ammonium
2564724,0.82992,Somchair,15-Mar-14,Ammonium
2565713,0.25194,Busarakhan,15-Mar-14,Ammonium
2567219,0,Achara,19-Mar-14,Ammonium
2577972,0.11544,Chai,19-Mar-14,Ammonium
2578968,0.06318,Chai,19-Mar-14,Ammonium
2579962,0.0507,Chai,19-Mar-14,Ammonium
2561311,0.065,Boonsri,20-Mar-14,Ammonium
2562578,0.06,Boonsri,20-Mar-14,Ammonium
2563673,0.071,Boonsri,20-Mar-14,Ammonium
2566660,0.566,Decha,20-Mar-14,Ammonium
2564750,0.83772,Somchair,21-Mar-14,Ammonium
2565740,0.3822,Busarakhan,21-Mar-14,Ammonium
2566682,0.56,Decha,26-Mar-14,Ammonium
2627405,1.033,Kohsoom,26-Mar-14,Ammonium
2575967,0.228,Tansanee,28-Mar-14,Ammonium
2578010,0.08502,Chai,28-Mar-14,Ammonium
2579006,0.0936,Chai,28-Mar-14,Ammonium
2580000,0.05772,Chai,28-Mar-14,Ammonium
2622894,0.0546,Kannika,3-Apr-14,Ammonium
2623395,0.03744,Kannika,3-Apr-14,Ammonium
2623897,0.04212,Kannika,3-Apr-14,Ammonium
2624394,0.04914,Sakda,3-Apr-14,Ammonium
2624891,0.03588,Sakda,3-Apr-14,Ammonium
2625388,0.03744,Sakda,3-Apr-14,Ammonium
2564801,0.0819,Somchair,6-Apr-14,Ammonium
2565789,0.18954,Busarakhan,6-Apr-14,Ammonium
2578039,0.07488,Chai,9-Apr-14,Ammonium
2579035,0,Chai,9-Apr-14,Ammonium
2580029,0,Chai,9-Apr-14,Ammonium
2561367,0.041,Boonsri,11-Apr-14,Ammonium
2562634,0,Boonsri,11-Apr-14,Ammonium
2563729,0,Boonsri,11-Apr-14,Ammonium
2564845,0.08112,Somchair,18-Apr-14,Ammonium
2565833,0.09594,Busarakhan,18-Apr-14,Ammonium
2567253,0.215,Achara,18-Apr-14,Ammonium
2566698,0.74,Decha,19-Apr-14,Ammonium
2561410,0.045,Boonsri,23-Apr-14,Ammonium
2562677,0.031,Boonsri,23-Apr-14,Ammonium
2563772,0.048,Boonsri,23-Apr-14,Ammonium
2627451,2.418,Kohsoom,23-Apr-14,Ammonium
2566729,0.317,Decha,25-Apr-14,Ammonium
2578093,0,Chai,26-Apr-14,Ammonium
2579089,0,Chai,26-Apr-14,Ammonium
2580083,0,Chai,26-Apr-14,Ammonium
2564877,0.39156,Somchair,2-May-14,Ammonium
2565867,0.34242,Busarakhan,2-May-14,Ammonium
2622924,0.09594,Kannika,8-May-14,Ammonium
2623425,0.09126,Kannika,8-May-14,Ammonium
2623927,0.09282,Kannika,8-May-14,Ammonium
2624424,0.12012,Sakda,8-May-14,Ammonium
2624921,0.11544,Sakda,8-May-14,Ammonium
2625418,0.117,Sakda,8-May-14,Ammonium
2564922,0.27534,Somchair,14-May-14,Ammonium
2565913,0.31824,Busarakhan,14-May-14,Ammonium
2566741,0,Decha,15-May-14,Ammonium
2561481,0.092,Boonsri,16-May-14,Ammonium
2562747,0.113,Boonsri,16-May-14,Ammonium
2563843,0.044,Boonsri,16-May-14,Ammonium
2567292,0.051,Achara,16-May-14,Ammonium
2575991,0.059,Tansanee,16-May-14,Ammonium
2578129,0.0858,Chai,16-May-14,Ammonium
2579125,0.09672,Chai,16-May-14,Ammonium
2580119,0.11154,Chai,16-May-14,Ammonium
2561520,0.028,Boonsri,22-May-14,Ammonium
2566758,0.297,Decha,23-May-14,Ammonium
2578164,0.02574,Chai,23-May-14,Ammonium
2579159,0,Chai,23-May-14,Ammonium
2580154,0,Chai,23-May-14,Ammonium
2564952,0.38844,Somchair,28-May-14,Ammonium
2565944,0.38376,Busarakhan,28-May-14,Ammonium
2627497,1.365,Kohsoom,28-May-14,Ammonium
2564975,0.25662,Somchair,5-Jun-14,Ammonium
2565969,0.51636,Busarakhan,5-Jun-14,Ammonium
2565013,0.5109,Somchair,11-Jun-14,Ammonium
2566008,0.28158,Busarakhan,11-Jun-14,Ammonium
2622961,0.13416,Kannika,12-Jun-14,Ammonium
2623463,0.12948,Kannika,12-Jun-14,Ammonium
2623965,0.12558,Kannika,12-Jun-14,Ammonium
2578205,0.04056,Chai,13-Jun-14,Ammonium
2579200,0.03276,Chai,13-Jun-14,Ammonium
2580195,0.03276,Chai,13-Jun-14,Ammonium
2561591,0.055,Boonsri,14-Jun-14,Ammonium
2562807,0.047,Boonsri,14-Jun-14,Ammonium
2563901,0.031,Boonsri,14-Jun-14,Ammonium
2624462,0.22074,Sakda,19-Jun-14,Ammonium
2624959,0.21762,Sakda,19-Jun-14,Ammonium
2625456,0.22464,Sakda,19-Jun-14,Ammonium
2567327,0.087,Achara,20-Jun-14,Ammonium
2578245,0.03666,Chai,20-Jun-14,Ammonium
2579240,0.03822,Chai,20-Jun-14,Ammonium
2580236,0.039,Chai,20-Jun-14,Ammonium
2561628,0.035,Boonsri,21-Jun-14,Ammonium
2562844,0.062,Boonsri,21-Jun-14,Ammonium
2563938,0.058,Boonsri,21-Jun-14,Ammonium
2566774,0.367,Decha,21-Jun-14,Ammonium
2627544,5.438,Kohsoom,25-Jun-14,Ammonium
2566817,0.063,Decha,27-Jun-14,Ammonium
2576013,0.04,Tansanee,27-Jun-14,Ammonium
2624500,0.13806,Sakda,4-Jul-14,Ammonium
2624997,0.1326,Sakda,4-Jul-14,Ammonium
2625494,0.14196,Sakda,4-Jul-14,Ammonium
2623010,0.1131,Kannika,10-Jul-14,Ammonium
2623513,0.10218,Kannika,10-Jul-14,Ammonium
2624015,0.10764,Kannika,10-Jul-14,Ammonium
2565059,0.18252,Somchair,12-Jul-14,Ammonium
2566056,0.1755,Busarakhan,12-Jul-14,Ammonium
2561702,0.064,Boonsri,16-Jul-14,Ammonium
2562917,0.061,Boonsri,16-Jul-14,Ammonium
2564012,0.057,Boonsri,16-Jul-14,Ammonium
2578287,0.19968,Chai,16-Jul-14,Ammonium
2579282,0.23868,Chai,16-Jul-14,Ammonium
2580278,0.23244,Chai,16-Jul-14,Ammonium
2566830,0.177,Decha,17-Jul-14,Ammonium
2567365,0.037,Achara,18-Jul-14,Ammonium
2561743,0.042,Boonsri,23-Jul-14,Ammonium
2562958,0.038,Boonsri,23-Jul-14,Ammonium
2564053,0.04,Boonsri,23-Jul-14,Ammonium
2566860,0.1,Decha,23-Jul-14,Ammonium
2627590,1.776,Kohsoom,23-Jul-14,Ammonium
2576040,3.972,Tansanee,26-Jul-14,Ammonium
2566867,0.134,Decha,27-Jul-14,Ammonium
2561797,0.07,Boonsri,1-Aug-14,Ammonium
2563012,0.076,Boonsri,1-Aug-14,Ammonium
2564107,0.069,Boonsri,1-Aug-14,Ammonium
2565125,0.22854,Somchair,9-Aug-14,Ammonium
2566121,0.2028,Busarakhan,9-Aug-14,Ammonium
2578351,0.10998,Chai,13-Aug-14,Ammonium
2579346,0.09282,Chai,13-Aug-14,Ammonium
2580342,0.0975,Chai,13-Aug-14,Ammonium
2623050,0.18798,Kannika,14-Aug-14,Ammonium
2623552,0.1794,Kannika,14-Aug-14,Ammonium
2624055,0.18564,Kannika,14-Aug-14,Ammonium
2566880,0.112,Decha,16-Aug-14,Ammonium
2567400,0,Achara,16-Aug-14,Ammonium
2566911,0.189,Decha,21-Aug-14,Ammonium
2565168,0.06708,Somchair,22-Aug-14,Ammonium
2566164,0.10062,Busarakhan,22-Aug-14,Ammonium
2624539,0.1131,Sakda,22-Aug-14,Ammonium
2625036,0.11544,Sakda,22-Aug-14,Ammonium
2625533,0.11778,Sakda,22-Aug-14,Ammonium
2578395,0.1521,Chai,23-Aug-14,Ammonium
2579389,0.11076,Chai,23-Aug-14,Ammonium
2580386,0.1131,Chai,23-Aug-14,Ammonium
2561853,0.078,Boonsri,27-Aug-14,Ammonium
2563068,0.062,Boonsri,27-Aug-14,Ammonium
2564163,0.087,Boonsri,27-Aug-14,Ammonium
2565186,0.08268,Somchair,27-Aug-14,Ammonium
2566182,0.06318,Busarakhan,27-Aug-14,Ammonium
2627636,6.327,Kohsoom,27-Aug-14,Ammonium
2578414,0.10062,Chai,29-Aug-14,Ammonium
2579408,0.0936,Chai,29-Aug-14,Ammonium
2580405,0.1131,Chai,29-Aug-14,Ammonium
2566921,0.147,Decha,31-Aug-14,Ammonium
2565209,0.07566,Somchair,3-Sep-14,Ammonium
2566206,0.10764,Busarakhan,3-Sep-14,Ammonium
2576062,11.929,Tansanee,3-Sep-14,Ammonium
2578435,0,Chai,5-Sep-14,Ammonium
2579429,0,Chai,5-Sep-14,Ammonium
2580426,0,Chai,5-Sep-14,Ammonium
2623085,0.25974,Kannika,6-Sep-14,Ammonium
2623587,0.2496,Kannika,6-Sep-14,Ammonium
2624090,0.26442,Kannika,6-Sep-14,Ammonium
2624586,0.25584,Sakda,6-Sep-14,Ammonium
2625083,0.24492,Sakda,6-Sep-14,Ammonium
2625580,0.2496,Sakda,6-Sep-14,Ammonium
2561916,0,Boonsri,10-Sep-14,Ammonium
2565249,0.06318,Somchair,10-Sep-14,Ammonium
2566249,0.07254,Busarakhan,10-Sep-14,Ammonium
2623132,0.16068,Kannika,11-Sep-14,Ammonium
2623633,0.14664,Kannika,11-Sep-14,Ammonium
2624137,0.15678,Kannika,11-Sep-14,Ammonium
2624633,0.16458,Sakda,12-Sep-14,Ammonium
2625130,0.16068,Sakda,12-Sep-14,Ammonium
2625627,0.16536,Sakda,12-Sep-14,Ammonium
2578478,0.07878,Chai,13-Sep-14,Ammonium
2579472,0.18486,Chai,13-Sep-14,Ammonium
2580469,0.1131,Chai,13-Sep-14,Ammonium
2576090,4.742,Tansanee,14-Sep-14,Ammonium
2561952,0.0878,Boonsri,17-Sep-14,Ammonium
2563138,0.0738,Boonsri,17-Sep-14,Ammonium
2564233,0.0769,Boonsri,17-Sep-14,Ammonium
2565268,0.2223,Somchair,18-Sep-14,Ammonium
2566270,0.40014,Busarakhan,18-Sep-14,Ammonium
2567437,0.026,Achara,19-Sep-14,Ammonium
2566940,0.244,Decha,20-Sep-14,Ammonium
2627682,6.706,Kohsoom,24-Sep-14,Ammonium
2566980,0.142,Decha,26-Sep-14,Ammonium
2578524,0.21996,Chai,8-Oct-14,Ammonium
2579518,0.13494,Chai,8-Oct-14,Ammonium
2580515,0.16146,Chai,8-Oct-14,Ammonium
2623177,0.24882,Kannika,9-Oct-14,Ammonium
2623679,0.24024,Kannika,9-Oct-14,Ammonium
2624183,0.2535,Kannika,9-Oct-14,Ammonium
2565309,0.14352,Somchair,10-Oct-14,Ammonium
2566314,0.15054,Busarakhan,10-Oct-14,Ammonium
2562027,0.067,Boonsri,11-Oct-14,Ammonium
2624677,0.24336,Sakda,15-Oct-14,Ammonium
2625174,0.24024,Sakda,15-Oct-14,Ammonium
2625671,0.2535,Sakda,15-Oct-14,Ammonium
2578572,0.11544,Chai,16-Oct-14,Ammonium
2579566,0.06162,Chai,16-Oct-14,Ammonium
2580563,0.0858,Chai,16-Oct-14,Ammonium
2565354,0.03978,Somchair,17-Oct-14,Ammonium
2566359,0.07176,Busarakhan,17-Oct-14,Ammonium
2567474,0.062,Achara,17-Oct-14,Ammonium
2576125,8.278,Tansanee,17-Oct-14,Ammonium
2566997,0.12,Decha,18-Oct-14,Ammonium
2562067,0.073,Boonsri,23-Oct-14,Ammonium
2563223,0.0598,Boonsri,23-Oct-14,Ammonium
2564318,0.08,Boonsri,23-Oct-14,Ammonium
2567035,0.146,Decha,25-Oct-14,Ammonium
2576160,7.454,Tansanee,25-Oct-14,Ammonium
2627729,7.389,Kohsoom,29-Oct-14,Ammonium
2562124,0.101,Boonsri,31-Oct-14,Ammonium
2563280,0.075,Boonsri,31-Oct-14,Ammonium
2564375,0.97,Boonsri,31-Oct-14,Ammonium
2565386,0.08814,Somchair,2-Nov-14,Ammonium
2566392,0.10296,Busarakhan,2-Nov-14,Ammonium
2578610,0.0975,Chai,6-Nov-14,Ammonium
2579604,0,Chai,6-Nov-14,Ammonium
2580601,0.0312,Chai,6-Nov-14,Ammonium
2623224,0.19734,Kannika,6-Nov-14,Ammonium
2623726,0.19032,Kannika,6-Nov-14,Ammonium
2624230,0.19422,Kannika,6-Nov-14,Ammonium
2624726,0.16614,Sakda,6-Nov-14,Ammonium
2625223,0.15834,Sakda,6-Nov-14,Ammonium
2625720,0.16146,Sakda,6-Nov-14,Ammonium
2576193,3.443,Tansanee,7-Nov-14,Ammonium
2562164,0.0675,Boonsri,12-Nov-14,Ammonium
2563320,0.052,Boonsri,12-Nov-14,Ammonium
2564414,0.08,Boonsri,12-Nov-14,Ammonium
2578651,0.11154,Chai,12-Nov-14,Ammonium
2579645,0,Chai,12-Nov-14,Ammonium
2580642,0,Chai,12-Nov-14,Ammonium
2565431,0.09282,Somchair,13-Nov-14,Ammonium
2566438,0.0468,Busarakhan,13-Nov-14,Ammonium
2562199,0.0707,Boonsri,19-Nov-14,Ammonium
2567051,0.393,Decha,20-Nov-14,Ammonium
2578672,0.04914,Chai,20-Nov-14,Ammonium
2579666,0,Chai,20-Nov-14,Ammonium
2580663,0,Chai,20-Nov-14,Ammonium
2565451,0.16068,Somchair,21-Nov-14,Ammonium
2566459,0.05928,Busarakhan,21-Nov-14,Ammonium
2567512,0.15,Achara,21-Nov-14,Ammonium
2576224,14.869,Tansanee,22-Nov-14,Ammonium
2627773,4.032,Kohsoom,26-Nov-14,Ammonium
2562241,0.0372,Boonsri,27-Nov-14,Ammonium
2563363,0.0341,Boonsri,27-Nov-14,Ammonium
2564457,0.0505,Boonsri,27-Nov-14,Ammonium
2567092,0.346,Decha,27-Nov-14,Ammonium
2578697,0,Chai,28-Nov-14,Ammonium
2579691,0,Chai,28-Nov-14,Ammonium
2580688,0,Chai,28-Nov-14,Ammonium
2576255,4.671,Tansanee,3-Dec-14,Ammonium
2562294,0.154,Boonsri,5-Dec-14,Ammonium
2578724,0.0741,Chai,5-Dec-14,Ammonium
2579718,0.03822,Chai,5-Dec-14,Ammonium
2580715,0.02886,Chai,5-Dec-14,Ammonium
2565482,0.14352,Somchair,6-Dec-14,Ammonium
2566492,0.03588,Busarakhan,6-Dec-14,Ammonium
2567103,0.543,Decha,10-Dec-14,Ammonium
2576285,4.039,Tansanee,10-Dec-14,Ammonium
2578742,0.06162,Chai,10-Dec-14,Ammonium
2579736,0.03432,Chai,10-Dec-14,Ammonium
2580733,0,Chai,10-Dec-14,Ammonium
2562330,0.0714,Boonsri,11-Dec-14,Ammonium
2563425,0.066,Boonsri,11-Dec-14,Ammonium
2564520,0.0932,Boonsri,11-Dec-14,Ammonium
2565522,0.38454,Somchair,11-Dec-14,Ammonium
2566533,0.08892,Busarakhan,11-Dec-14,Ammonium
2623270,0.25194,Kannika,11-Dec-14,Ammonium
2623772,0.2379,Kannika,11-Dec-14,Ammonium
2624276,0.24492,Kannika,11-Dec-14,Ammonium
2624773,0.15522,Sakda,11-Dec-14,Ammonium
2625270,0.15054,Sakda,11-Dec-14,Ammonium
2625767,0.14898,Sakda,11-Dec-14,Ammonium
2567548,0.216,Achara,12-Dec-14,Ammonium
2565536,0.28392,Somchair,13-Dec-14,Ammonium
2566548,0.08502,Busarakhan,13-Dec-14,Ammonium
2567133,0.609,Decha,13-Dec-14,Ammonium
2627819,6.091,Kohsoom,17-Dec-14,Ammonium
3443447,0.243,Kannika,8-Jan-15,Ammonium
3443999,0.239,Kannika,8-Jan-15,Ammonium
3444553,0.242,Kannika,8-Jan-15,Ammonium
3445101,0.237,Sakda,8-Jan-15,Ammonium
3445654,0.228,Sakda,8-Jan-15,Ammonium
3446205,0.232,Sakda,8-Jan-15,Ammonium
3380700,0.144,Boonsri,9-Jan-15,Ammonium
3381717,0.111,Boonsri,9-Jan-15,Ammonium
3382583,0.125,Boonsri,9-Jan-15,Ammonium
3395929,0,Chai,9-Jan-15,Ammonium
3438129,0.03,Chai,9-Jan-15,Ammonium
3439091,0.025,Chai,9-Jan-15,Ammonium
3385352,1.095,Decha,14-Jan-15,Ammonium
3395966,0.134,Chai,15-Jan-15,Ammonium
