id,Anionic value,location,sample date,measure
1015528,0.043,Tansanee,6-Dec-09,Anionic active surfactants
1005111,0.094,Kohsoom,10-Dec-09,Anionic active surfactants
1011157,0.03,Decha,12-Dec-09,Anionic active surfactants
1010024,0.1251,Somchair,19-Dec-09,Anionic active surfactants
1010772,0.1092,Busarakhan,19-Dec-09,Anionic active surfactants
1349134,0.053,Kannika,10-Jan-10,Anionic active surfactants
1349743,0.053,Kannika,10-Jan-10,Anionic active surfactants
1350352,0.053,Kannika,10-Jan-10,Anionic active surfactants
1350961,0.053,Sakda,10-Jan-10,Anionic active surfactants
1351570,0.053,Sakda,10-Jan-10,Anionic active surfactants
1352179,0.053,Sakda,10-Jan-10,Anionic active surfactants
1327911,0.027,Decha,17-Jan-10,Anionic active surfactants
1341165,0.053,Chai,17-Jan-10,Anionic active surfactants
1342369,0.053,Chai,17-Jan-10,Anionic active surfactants
1343573,0.053,Chai,17-Jan-10,Anionic active surfactants
1326729,0.1263,Somchair,24-Jan-10,Anionic active surfactants
1327325,0.1126,Busarakhan,24-Jan-10,Anionic active surfactants
1324595,0.05,Boonsri,28-Jan-10,Anionic active surfactants
1325340,0.05,Boonsri,28-Jan-10,Anionic active surfactants
1326010,0.05,Boonsri,28-Jan-10,Anionic active surfactants
1354607,0.066,Kohsoom,28-Jan-10,Anionic active surfactants
1338647,0.273,Tansanee,7-Feb-10,Anionic active surfactants
1349185,0.053,Kannika,7-Feb-10,Anionic active surfactants
1349794,0.053,Kannika,7-Feb-10,Anionic active surfactants
1350403,0.053,Kannika,7-Feb-10,Anionic active surfactants
1351012,0.053,Sakda,7-Feb-10,Anionic active surfactants
1351621,0.053,Sakda,7-Feb-10,Anionic active surfactants
1352230,0.053,Sakda,7-Feb-10,Anionic active surfactants
1326778,0.1248,Somchair,14-Feb-10,Anionic active surfactants
1327374,0.1128,Busarakhan,14-Feb-10,Anionic active surfactants
1324644,0.05,Boonsri,18-Feb-10,Anionic active surfactants
1325378,0.05,Boonsri,18-Feb-10,Anionic active surfactants
1326048,0.05,Boonsri,18-Feb-10,Anionic active surfactants
1354664,0.085,Kohsoom,18-Feb-10,Anionic active surfactants
1341263,0.053,Chai,20-Feb-10,Anionic active surfactants
1342467,0.053,Chai,20-Feb-10,Anionic active surfactants
1343671,0.053,Chai,20-Feb-10,Anionic active surfactants
1349236,0.053,Kannika,12-Mar-10,Anionic active surfactants
1349845,0.053,Kannika,12-Mar-10,Anionic active surfactants
1350454,0.053,Kannika,12-Mar-10,Anionic active surfactants
1351063,0.053,Sakda,12-Mar-10,Anionic active surfactants
1351672,0.053,Sakda,12-Mar-10,Anionic active surfactants
1352281,0.053,Sakda,12-Mar-10,Anionic active surfactants
1341356,0.053,Chai,18-Mar-10,Anionic active surfactants
1342560,0.053,Chai,18-Mar-10,Anionic active surfactants
1343764,0.053,Chai,18-Mar-10,Anionic active surfactants
1326826,0.1201,Somchair,20-Mar-10,Anionic active surfactants
1327422,0.1097,Busarakhan,20-Mar-10,Anionic active surfactants
1354721,0.068,Kohsoom,24-Mar-10,Anionic active surfactants
1324693,0.05,Boonsri,25-Mar-10,Anionic active surfactants
1325427,0.05,Boonsri,25-Mar-10,Anionic active surfactants
1326097,0.05,Boonsri,25-Mar-10,Anionic active surfactants
1349282,0.053,Kannika,8-Apr-10,Anionic active surfactants
1349891,0.053,Kannika,8-Apr-10,Anionic active surfactants
1350500,0.053,Kannika,8-Apr-10,Anionic active surfactants
1351109,0.053,Sakda,8-Apr-10,Anionic active surfactants
1351718,0.053,Sakda,8-Apr-10,Anionic active surfactants
1352327,0.053,Sakda,8-Apr-10,Anionic active surfactants
1338738,0.108,Tansanee,11-Apr-10,Anionic active surfactants
1341450,0.053,Chai,16-Apr-10,Anionic active surfactants
1342654,0.053,Chai,16-Apr-10,Anionic active surfactants
1343858,0.053,Chai,16-Apr-10,Anionic active surfactants
1328023,0.031,Decha,17-Apr-10,Anionic active surfactants
1354778,0.05,Kohsoom,21-Apr-10,Anionic active surfactants
1324748,0.05,Boonsri,22-Apr-10,Anionic active surfactants
1325482,0.05,Boonsri,22-Apr-10,Anionic active surfactants
1326152,0.05,Boonsri,22-Apr-10,Anionic active surfactants
1341538,0.053,Chai,9-May-10,Anionic active surfactants
1342742,0.053,Chai,9-May-10,Anionic active surfactants
1343946,0.053,Chai,9-May-10,Anionic active surfactants
1349330,0.053,Kannika,14-May-10,Anionic active surfactants
1349939,0.053,Kannika,14-May-10,Anionic active surfactants
1350548,0.053,Kannika,14-May-10,Anionic active surfactants
1351157,0.053,Sakda,14-May-10,Anionic active surfactants
1351766,0.053,Sakda,14-May-10,Anionic active surfactants
1352375,0.053,Sakda,14-May-10,Anionic active surfactants
1338770,0.118,Tansanee,15-May-10,Anionic active surfactants
1324807,0.05,Boonsri,19-May-10,Anionic active surfactants
1325541,0.05,Boonsri,19-May-10,Anionic active surfactants
1326211,0.05,Boonsri,19-May-10,Anionic active surfactants
1354836,0.077,Kohsoom,26-May-10,Anionic active surfactants
1338804,0.21,Tansanee,5-Jun-10,Anionic active surfactants
1341648,0.053,Chai,17-Jun-10,Anionic active surfactants
1342852,0.053,Chai,17-Jun-10,Anionic active surfactants
1344056,0.053,Chai,17-Jun-10,Anionic active surfactants
1349382,0.053,Kannika,19-Jun-10,Anionic active surfactants
1349991,0.053,Kannika,19-Jun-10,Anionic active surfactants
1350600,0.053,Kannika,19-Jun-10,Anionic active surfactants
1351209,0.053,Sakda,19-Jun-10,Anionic active surfactants
1351818,0.053,Sakda,19-Jun-10,Anionic active surfactants
1352427,0.053,Sakda,19-Jun-10,Anionic active surfactants
1324861,0.05,Boonsri,23-Jun-10,Anionic active surfactants
1325595,0.05,Boonsri,23-Jun-10,Anionic active surfactants
1326265,0.05,Boonsri,23-Jun-10,Anionic active surfactants
1354890,0.094,Kohsoom,23-Jun-10,Anionic active surfactants
1341746,0.053,Chai,15-Jul-10,Anionic active surfactants
1342950,0.053,Chai,15-Jul-10,Anionic active surfactants
1344154,0.053,Chai,15-Jul-10,Anionic active surfactants
1328120,0.047,Decha,16-Jul-10,Anionic active surfactants
1349434,0.053,Kannika,18-Jul-10,Anionic active surfactants
1350043,0.053,Kannika,18-Jul-10,Anionic active surfactants
1350652,0.053,Kannika,18-Jul-10,Anionic active surfactants
1351261,0.053,Sakda,18-Jul-10,Anionic active surfactants
1351870,0.053,Sakda,18-Jul-10,Anionic active surfactants
1352479,0.053,Sakda,18-Jul-10,Anionic active surfactants
1338880,0.115,Tansanee,22-Jul-10,Anionic active surfactants
1324917,0.333,Boonsri,24-Jul-10,Anionic active surfactants
1325651,0.333,Boonsri,24-Jul-10,Anionic active surfactants
1326321,0.333,Boonsri,24-Jul-10,Anionic active surfactants
1354948,0.058,Kohsoom,28-Jul-10,Anionic active surfactants
1341840,0.053,Chai,11-Aug-10,Anionic active surfactants
1343044,0.053,Chai,11-Aug-10,Anionic active surfactants
1344248,0.053,Chai,11-Aug-10,Anionic active surfactants
1338921,0.035,Tansanee,14-Aug-10,Anionic active surfactants
1349488,0.053,Kannika,14-Aug-10,Anionic active surfactants
1350097,0.053,Kannika,14-Aug-10,Anionic active surfactants
1350706,0.053,Kannika,14-Aug-10,Anionic active surfactants
1351315,0.053,Sakda,14-Aug-10,Anionic active surfactants
1351924,0.053,Sakda,14-Aug-10,Anionic active surfactants
1352533,0.053,Sakda,14-Aug-10,Anionic active surfactants
1324974,0.15,Boonsri,18-Aug-10,Anionic active surfactants
1325708,0.15,Boonsri,18-Aug-10,Anionic active surfactants
1326378,0.15,Boonsri,18-Aug-10,Anionic active surfactants
1328157,0.031,Decha,21-Aug-10,Anionic active surfactants
1355007,0.082,Kohsoom,26-Aug-10,Anionic active surfactants
1349540,0.053,Kannika,2-Sep-10,Anionic active surfactants
1350149,0.053,Kannika,2-Sep-10,Anionic active surfactants
1350758,0.053,Kannika,2-Sep-10,Anionic active surfactants
1351367,0.053,Sakda,2-Sep-10,Anionic active surfactants
1351976,0.053,Sakda,2-Sep-10,Anionic active surfactants
1352585,0.053,Sakda,2-Sep-10,Anionic active surfactants
1341935,0.053,Chai,4-Sep-10,Anionic active surfactants
1343139,0.053,Chai,4-Sep-10,Anionic active surfactants
1344339,0.053,Chai,4-Sep-10,Anionic active surfactants
1328195,0.032,Decha,16-Sep-10,Anionic active surfactants
1325048,0.15,Boonsri,25-Sep-10,Anionic active surfactants
1325782,0.15,Boonsri,25-Sep-10,Anionic active surfactants
1326452,0.15,Boonsri,25-Sep-10,Anionic active surfactants
1325088,0.15,Boonsri,29-Sep-10,Anionic active surfactants
1325822,0.15,Boonsri,29-Sep-10,Anionic active surfactants
1326492,0.15,Boonsri,29-Sep-10,Anionic active surfactants
1355065,0.07,Kohsoom,29-Sep-10,Anionic active surfactants
1338989,0.112,Tansanee,15-Oct-10,Anionic active surfactants
1328222,0.032,Decha,19-Oct-10,Anionic active surfactants
1355124,0.097,Kohsoom,20-Oct-10,Anionic active surfactants
1325157,0.15,Boonsri,21-Oct-10,Anionic active surfactants
1325891,0.15,Boonsri,21-Oct-10,Anionic active surfactants
1326561,0.15,Boonsri,21-Oct-10,Anionic active surfactants
1325247,0.15,Boonsri,18-Nov-10,Anionic active surfactants
1325972,0.15,Boonsri,18-Nov-10,Anionic active surfactants
1326642,0.15,Boonsri,18-Nov-10,Anionic active surfactants
1328248,0.052,Decha,18-Nov-10,Anionic active surfactants
1339029,0.234,Tansanee,19-Nov-10,Anionic active surfactants
1355181,0.074,Kohsoom,24-Nov-10,Anionic active surfactants
1339052,0.22,Tansanee,4-Dec-10,Anionic active surfactants
1355233,0.069,Kohsoom,15-Dec-10,Anionic active surfactants
1325338,0.05,Boonsri,16-Dec-10,Anionic active surfactants
1328276,0.033,Decha,16-Dec-10,Anionic active surfactants
1638184,0,Sakda,13-Jan-11,Anionic active surfactants
1639046,0,Sakda,13-Jan-11,Anionic active surfactants
1639908,0,Sakda,13-Jan-11,Anionic active surfactants
1628312,0,Chai,14-Jan-11,Anionic active surfactants
1629371,0,Chai,14-Jan-11,Anionic active surfactants
1630430,0,Chai,14-Jan-11,Anionic active surfactants
1635528,0,Kannika,15-Jan-11,Anionic active surfactants
1636414,0,Kannika,15-Jan-11,Anionic active surfactants
1637300,0,Kannika,15-Jan-11,Anionic active surfactants
1613332,0,Boonsri,20-Jan-11,Anionic active surfactants
1614303,0,Boonsri,20-Jan-11,Anionic active surfactants
1615146,0,Boonsri,20-Jan-11,Anionic active surfactants
1616902,0,Decha,21-Jan-11,Anionic active surfactants
1643353,0.1,Kohsoom,26-Jan-11,Anionic active surfactants
1615960,0,Somchair,30-Jan-11,Anionic active surfactants
1616439,0,Busarakhan,30-Jan-11,Anionic active surfactants
1635591,0,Kannika,10-Feb-11,Anionic active surfactants
1636477,0,Kannika,10-Feb-11,Anionic active surfactants
1637363,0,Kannika,10-Feb-11,Anionic active surfactants
1638256,0,Sakda,10-Feb-11,Anionic active surfactants
1639118,0,Sakda,10-Feb-11,Anionic active surfactants
1639980,0,Sakda,10-Feb-11,Anionic active surfactants
1635634,0,Kannika,12-Feb-11,Anionic active surfactants
1636520,0,Kannika,12-Feb-11,Anionic active surfactants
1637406,0,Kannika,12-Feb-11,Anionic active surfactants
1613413,0,Boonsri,17-Feb-11,Anionic active surfactants
1614384,0,Boonsri,17-Feb-11,Anionic active surfactants
1615227,0,Boonsri,17-Feb-11,Anionic active surfactants
1626189,0,Tansanee,18-Feb-11,Anionic active surfactants
1616936,0,Decha,19-Feb-11,Anionic active surfactants
1643401,0,Kohsoom,25-Feb-11,Anionic active surfactants
1616000,0,Somchair,26-Feb-11,Anionic active surfactants
1616964,0,Decha,17-Mar-11,Anionic active surfactants
1613498,0,Boonsri,19-Mar-11,Anionic active surfactants
1614469,0,Boonsri,19-Mar-11,Anionic active surfactants
1615312,0,Boonsri,19-Mar-11,Anionic active surfactants
1616038,0,Somchair,26-Mar-11,Anionic active surfactants
1616517,0,Busarakhan,26-Mar-11,Anionic active surfactants
1643449,0,Kohsoom,30-Mar-11,Anionic active surfactants
1635760,0,Kannika,6-Apr-11,Anionic active surfactants
1636646,0,Kannika,6-Apr-11,Anionic active surfactants
1637532,0,Kannika,6-Apr-11,Anionic active surfactants
1638390,0,Sakda,7-Apr-11,Anionic active surfactants
1639252,0,Sakda,7-Apr-11,Anionic active surfactants
1640114,0,Sakda,7-Apr-11,Anionic active surfactants
1628543,0,Chai,8-Apr-11,Anionic active surfactants
1629602,0,Chai,8-Apr-11,Anionic active surfactants
1630661,0,Chai,8-Apr-11,Anionic active surfactants
1626248,0,Tansanee,9-Apr-11,Anionic active surfactants
1616999,0,Decha,15-Apr-11,Anionic active surfactants
1613584,0,Boonsri,23-Apr-11,Anionic active surfactants
1643497,0,Kohsoom,27-Apr-11,Anionic active surfactants
1635837,0,Kannika,12-May-11,Anionic active surfactants
1636723,0,Kannika,12-May-11,Anionic active surfactants
1637609,0,Kannika,12-May-11,Anionic active surfactants
1638468,0,Sakda,12-May-11,Anionic active surfactants
1639330,0,Sakda,12-May-11,Anionic active surfactants
1640192,0,Sakda,12-May-11,Anionic active surfactants
1613663,0,Boonsri,18-May-11,Anionic active surfactants
1643547,0,Kohsoom,18-May-11,Anionic active surfactants
1617035,0,Decha,20-May-11,Anionic active surfactants
1626304,0,Tansanee,10-Jun-11,Anionic active surfactants
1617072,0,Decha,17-Jun-11,Anionic active surfactants
1628727,0,Chai,18-Jun-11,Anionic active surfactants
1629786,0,Chai,18-Jun-11,Anionic active surfactants
1630845,0,Chai,18-Jun-11,Anionic active surfactants
1635936,0,Kannika,18-Jun-11,Anionic active surfactants
1636822,0,Kannika,18-Jun-11,Anionic active surfactants
1637708,0,Kannika,18-Jun-11,Anionic active surfactants
1638567,0,Sakda,18-Jun-11,Anionic active surfactants
1639429,0,Sakda,18-Jun-11,Anionic active surfactants
1640291,0,Sakda,18-Jun-11,Anionic active surfactants
1613744,0,Boonsri,23-Jun-11,Anionic active surfactants
1614633,0,Boonsri,23-Jun-11,Anionic active surfactants
1615476,0,Boonsri,23-Jun-11,Anionic active surfactants
1643598,0,Kohsoom,30-Jun-11,Anionic active surfactants
1643649,0,Kohsoom,13-Jul-11,Anionic active surfactants
1613820,0,Boonsri,20-Jul-11,Anionic active surfactants
1614709,0,Boonsri,20-Jul-11,Anionic active surfactants
1615552,0,Boonsri,20-Jul-11,Anionic active surfactants
1617100,0,Decha,20-Jul-11,Anionic active surfactants
1626334,0.142,Tansanee,21-Jul-11,Anionic active surfactants
1613899,0,Boonsri,18-Aug-11,Anionic active surfactants
1614788,0,Boonsri,18-Aug-11,Anionic active surfactants
1615631,0,Boonsri,18-Aug-11,Anionic active surfactants
1617129,0,Decha,18-Aug-11,Anionic active surfactants
1643700,0,Kohsoom,31-Aug-11,Anionic active surfactants
1626391,0,Tansanee,11-Sep-11,Anionic active surfactants
1617159,0,Decha,15-Sep-11,Anionic active surfactants
1613989,0,Boonsri,28-Sep-11,Anionic active surfactants
1614878,0,Boonsri,28-Sep-11,Anionic active surfactants
1615721,0,Boonsri,28-Sep-11,Anionic active surfactants
1643752,0,Kohsoom,28-Sep-11,Anionic active surfactants
1614064,0,Boonsri,26-Oct-11,Anionic active surfactants
1643803,0,Kohsoom,26-Oct-11,Anionic active surfactants
1626447,0,Tansanee,12-Nov-11,Anionic active surfactants
1617211,0,Decha,18-Nov-11,Anionic active surfactants
1643852,0,Kohsoom,23-Nov-11,Anionic active surfactants
1614146,0,Boonsri,26-Nov-11,Anionic active surfactants
1614989,0,Boonsri,26-Nov-11,Anionic active surfactants
1615832,0,Boonsri,26-Nov-11,Anionic active surfactants
1643900,0,Kohsoom,7-Dec-11,Anionic active surfactants
1614209,0,Boonsri,14-Dec-11,Anionic active surfactants
1615052,0,Boonsri,14-Dec-11,Anionic active surfactants
1615895,0,Boonsri,14-Dec-11,Anionic active surfactants
1617239,0,Decha,17-Dec-11,Anionic active surfactants
1977141,0.138,Tansanee,7-Jan-12,Anionic active surfactants
2217776,0,Kannika,14-Jan-12,Anionic active surfactants
2218179,0,Kannika,14-Jan-12,Anionic active surfactants
2218590,0,Kannika,14-Jan-12,Anionic active surfactants
2218993,0.17,Sakda,14-Jan-12,Anionic active surfactants
2219395,0.157,Sakda,14-Jan-12,Anionic active surfactants
2219805,0.16,Sakda,14-Jan-12,Anionic active surfactants
1967296,0,Decha,20-Jan-12,Anionic active surfactants
2221405,0,Kohsoom,25-Jan-12,Anionic active surfactants
1962919,0,Boonsri,26-Jan-12,Anionic active surfactants
1965543,0,Somchair,4-Feb-12,Anionic active surfactants
1966434,0,Busarakhan,4-Feb-12,Anionic active surfactants
1962989,0,Boonsri,15-Feb-12,Anionic active surfactants
1963888,0,Boonsri,15-Feb-12,Anionic active surfactants
1964722,0,Boonsri,15-Feb-12,Anionic active surfactants
1967339,0,Decha,17-Feb-12,Anionic active surfactants
2221456,0,Kohsoom,23-Feb-12,Anionic active surfactants
1967384,0,Decha,16-Mar-12,Anionic active surfactants
1963076,0,Boonsri,24-Mar-12,Anionic active surfactants
1963975,0,Boonsri,24-Mar-12,Anionic active surfactants
1964809,0,Boonsri,24-Mar-12,Anionic active surfactants
1977206,0,Tansanee,25-Mar-12,Anionic active surfactants
2221508,0,Kohsoom,29-Mar-12,Anionic active surfactants
1963138,0,Boonsri,15-Apr-12,Anionic active surfactants
1964037,0,Boonsri,15-Apr-12,Anionic active surfactants
1964871,0,Boonsri,15-Apr-12,Anionic active surfactants
1967429,0,Decha,19-Apr-12,Anionic active surfactants
2221561,0,Kohsoom,27-Apr-12,Anionic active surfactants
2217912,0,Kannika,13-May-12,Anionic active surfactants
2218323,0,Kannika,13-May-12,Anionic active surfactants
2218726,0,Kannika,13-May-12,Anionic active surfactants
2219131,0,Sakda,13-May-12,Anionic active surfactants
2219541,0,Sakda,13-May-12,Anionic active surfactants
2219943,0,Sakda,13-May-12,Anionic active surfactants
1967474,0,Decha,19-May-12,Anionic active surfactants
2221614,0,Kohsoom,25-May-12,Anionic active surfactants
1977268,0,Tansanee,27-May-12,Anionic active surfactants
2217951,0,Kannika,8-Jun-12,Anionic active surfactants
2218362,0,Kannika,8-Jun-12,Anionic active surfactants
2218765,0,Kannika,8-Jun-12,Anionic active surfactants
2219162,0,Sakda,8-Jun-12,Anionic active surfactants
2219572,0,Sakda,8-Jun-12,Anionic active surfactants
2219974,0,Sakda,8-Jun-12,Anionic active surfactants
1967519,0,Decha,17-Jun-12,Anionic active surfactants
2221667,0,Kohsoom,21-Jun-12,Anionic active surfactants
2217981,0,Kannika,13-Jul-12,Anionic active surfactants
2218392,0,Kannika,13-Jul-12,Anionic active surfactants
2218795,0,Kannika,13-Jul-12,Anionic active surfactants
2219192,0,Sakda,13-Jul-12,Anionic active surfactants
2219602,0,Sakda,13-Jul-12,Anionic active surfactants
2220004,0,Sakda,13-Jul-12,Anionic active surfactants
1967564,0,Decha,20-Jul-12,Anionic active surfactants
1977305,0,Tansanee,20-Jul-12,Anionic active surfactants
2221720,0,Kohsoom,26-Jul-12,Anionic active surfactants
1967610,0,Decha,17-Aug-12,Anionic active surfactants
2221773,0,Kohsoom,23-Aug-12,Anionic active surfactants
1977355,0,Tansanee,15-Sep-12,Anionic active surfactants
1967655,0,Decha,20-Sep-12,Anionic active surfactants
1967701,0,Decha,19-Oct-12,Anionic active surfactants
2221827,0,Kohsoom,25-Oct-12,Anionic active surfactants
1967747,0,Decha,18-Nov-12,Anionic active surfactants
2221878,0,Kohsoom,24-Nov-12,Anionic active surfactants
1977421,0,Tansanee,30-Nov-12,Anionic active surfactants
1967793,0,Decha,15-Dec-12,Anionic active surfactants
2221928,0,Kohsoom,15-Dec-12,Anionic active surfactants
2164094,0,Somchair,11-Jan-13,Anionic active surfactants
2165046,0,Busarakhan,11-Jan-13,Anionic active surfactants
2184465,0,Kannika,11-Jan-13,Anionic active surfactants
2184881,0,Kannika,11-Jan-13,Anionic active surfactants
2185298,0,Kannika,11-Jan-13,Anionic active surfactants
2185715,0,Sakda,11-Jan-13,Anionic active surfactants
2186129,0,Sakda,11-Jan-13,Anionic active surfactants
2186542,0,Sakda,11-Jan-13,Anionic active surfactants
2177987,0,Chai,12-Jan-13,Anionic active surfactants
2178960,0,Chai,12-Jan-13,Anionic active surfactants
2179932,0,Chai,12-Jan-13,Anionic active surfactants
2161009,0.12,Boonsri,17-Jan-13,Anionic active surfactants
2162044,0.1,Boonsri,17-Jan-13,Anionic active surfactants
2163077,0.1,Boonsri,17-Jan-13,Anionic active surfactants
2188221,0.1,Kohsoom,25-Jan-13,Anionic active surfactants
2175757,0,Tansanee,9-Feb-13,Anionic active surfactants
2166040,0,Decha,17-Feb-13,Anionic active surfactants
2161097,0.1,Boonsri,21-Feb-13,Anionic active surfactants
2162132,0,Boonsri,21-Feb-13,Anionic active surfactants
2163165,0,Boonsri,21-Feb-13,Anionic active surfactants
2188277,0.1,Kohsoom,22-Feb-13,Anionic active surfactants
2161173,0.14,Boonsri,15-Mar-13,Anionic active surfactants
2162208,0.12,Boonsri,15-Mar-13,Anionic active surfactants
2163241,0.1,Boonsri,15-Mar-13,Anionic active surfactants
2188331,0.1,Kohsoom,15-Mar-13,Anionic active surfactants
2166084,0,Decha,17-Mar-13,Anionic active surfactants
2161258,0.27,Boonsri,14-Apr-13,Anionic active surfactants
2162293,0.2,Boonsri,14-Apr-13,Anionic active surfactants
2163326,0.25,Boonsri,14-Apr-13,Anionic active surfactants
2175801,0,Tansanee,14-Apr-13,Anionic active surfactants
2166132,0,Decha,18-Apr-13,Anionic active surfactants
2188385,0.1,Kohsoom,19-Apr-13,Anionic active surfactants
2178287,0,Chai,4-May-13,Anionic active surfactants
2179260,0,Chai,4-May-13,Anionic active surfactants
2180232,0,Chai,4-May-13,Anionic active surfactants
2185843,0,Sakda,12-May-13,Anionic active surfactants
2186257,0,Sakda,12-May-13,Anionic active surfactants
2186670,0,Sakda,12-May-13,Anionic active surfactants
2184595,0,Kannika,16-May-13,Anionic active surfactants
2185012,0,Kannika,16-May-13,Anionic active surfactants
2185429,0,Kannika,16-May-13,Anionic active surfactants
2161348,0.31,Boonsri,17-May-13,Anionic active surfactants
2162383,0.24,Boonsri,17-May-13,Anionic active surfactants
2163416,0.25,Boonsri,17-May-13,Anionic active surfactants
2166174,0,Decha,18-May-13,Anionic active surfactants
2164401,0,Somchair,19-May-13,Anionic active surfactants
2165350,0,Busarakhan,19-May-13,Anionic active surfactants
2188441,0.1,Kohsoom,23-May-13,Anionic active surfactants
2178380,0,Chai,15-Jun-13,Anionic active surfactants
2179352,0,Chai,15-Jun-13,Anionic active surfactants
2180328,0,Chai,15-Jun-13,Anionic active surfactants
2166222,0,Decha,17-Jun-13,Anionic active surfactants
2175846,0,Tansanee,17-Jun-13,Anionic active surfactants
2161439,0.13,Boonsri,20-Jun-13,Anionic active surfactants
2162474,0.11,Boonsri,20-Jun-13,Anionic active surfactants
2163507,0.12,Boonsri,20-Jun-13,Anionic active surfactants
2165428,0,Busarakhan,21-Jun-13,Anionic active surfactants
2184629,0,Kannika,22-Jun-13,Anionic active surfactants
2185046,0,Kannika,22-Jun-13,Anionic active surfactants
2185463,0,Kannika,22-Jun-13,Anionic active surfactants
2185877,0,Sakda,23-Jun-13,Anionic active surfactants
2186291,0,Sakda,23-Jun-13,Anionic active surfactants
2186703,0,Sakda,23-Jun-13,Anionic active surfactants
2188498,0.112,Kohsoom,27-Jun-13,Anionic active surfactants
2178443,0,Chai,4-Jul-13,Anionic active surfactants
2179415,0,Chai,4-Jul-13,Anionic active surfactants
2180391,0,Chai,4-Jul-13,Anionic active surfactants
2175876,0.14497,Tansanee,12-Jul-13,Anionic active surfactants
2184664,0,Kannika,14-Jul-13,Anionic active surfactants
2185081,0,Kannika,14-Jul-13,Anionic active surfactants
2185498,0,Kannika,14-Jul-13,Anionic active surfactants
2185912,0,Sakda,14-Jul-13,Anionic active surfactants
2186326,0,Sakda,14-Jul-13,Anionic active surfactants
2186738,0,Sakda,14-Jul-13,Anionic active surfactants
2166274,0,Decha,18-Jul-13,Anionic active surfactants
2161525,0.25,Boonsri,19-Jul-13,Anionic active surfactants
2162560,0.21,Boonsri,19-Jul-13,Anionic active surfactants
2163593,0.28,Boonsri,19-Jul-13,Anionic active surfactants
2164553,0,Somchair,19-Jul-13,Anionic active surfactants
2165501,0,Busarakhan,19-Jul-13,Anionic active surfactants
2188554,0.1,Kohsoom,25-Jul-13,Anionic active surfactants
2178520,0,Chai,1-Aug-13,Anionic active surfactants
2179492,0,Chai,1-Aug-13,Anionic active surfactants
2180468,0,Chai,1-Aug-13,Anionic active surfactants
2164625,0,Somchair,8-Aug-13,Anionic active surfactants
2165573,0,Busarakhan,8-Aug-13,Anionic active surfactants
2184699,0,Kannika,12-Aug-13,Anionic active surfactants
2185116,0,Kannika,12-Aug-13,Anionic active surfactants
2185533,0,Kannika,12-Aug-13,Anionic active surfactants
2185947,0,Sakda,13-Aug-13,Anionic active surfactants
2186361,0,Sakda,13-Aug-13,Anionic active surfactants
2186773,0,Sakda,13-Aug-13,Anionic active surfactants
2161609,0.29,Boonsri,16-Aug-13,Anionic active surfactants
2162644,0.25,Boonsri,16-Aug-13,Anionic active surfactants
2163677,0.32,Boonsri,16-Aug-13,Anionic active surfactants
2188608,0.1,Kohsoom,22-Aug-13,Anionic active surfactants
2178609,0,Chai,6-Sep-13,Anionic active surfactants
2179581,0,Chai,6-Sep-13,Anionic active surfactants
2180557,0,Chai,6-Sep-13,Anionic active surfactants
2175921,0,Tansanee,8-Sep-13,Anionic active surfactants
2184738,0,Kannika,8-Sep-13,Anionic active surfactants
2185154,0,Kannika,8-Sep-13,Anionic active surfactants
2185571,0,Kannika,8-Sep-13,Anionic active surfactants
2185985,0,Sakda,8-Sep-13,Anionic active surfactants
2186399,0,Sakda,8-Sep-13,Anionic active surfactants
2186811,0,Sakda,8-Sep-13,Anionic active surfactants
2164707,0,Somchair,12-Sep-13,Anionic active surfactants
2165655,0,Busarakhan,12-Sep-13,Anionic active surfactants
2166395,0,Decha,19-Sep-13,Anionic active surfactants
2161709,0.131,Boonsri,26-Sep-13,Anionic active surfactants
2162742,0.116,Boonsri,26-Sep-13,Anionic active surfactants
2163775,0.127,Boonsri,26-Sep-13,Anionic active surfactants
2188663,0.1,Kohsoom,26-Sep-13,Anionic active surfactants
2178698,0,Chai,4-Oct-13,Anionic active surfactants
2179670,0,Chai,4-Oct-13,Anionic active surfactants
2180646,0,Chai,4-Oct-13,Anionic active surfactants
2184775,0,Kannika,11-Oct-13,Anionic active surfactants
2185192,0,Kannika,11-Oct-13,Anionic active surfactants
2185609,0,Kannika,11-Oct-13,Anionic active surfactants
2186023,0,Sakda,12-Oct-13,Anionic active surfactants
2186436,0,Sakda,12-Oct-13,Anionic active surfactants
2186849,0,Sakda,12-Oct-13,Anionic active surfactants
2161788,0.29,Boonsri,18-Oct-13,Anionic active surfactants
2162821,0.27,Boonsri,18-Oct-13,Anionic active surfactants
2163854,0.28,Boonsri,18-Oct-13,Anionic active surfactants
2188717,0,Kohsoom,24-Oct-13,Anionic active surfactants
2164803,0,Somchair,25-Oct-13,Anionic active surfactants
2165751,0,Busarakhan,25-Oct-13,Anionic active surfactants
2164858,0,Somchair,4-Nov-13,Anionic active surfactants
2165806,0,Busarakhan,4-Nov-13,Anionic active surfactants
2184812,0,Kannika,8-Nov-13,Anionic active surfactants
2185229,0,Kannika,8-Nov-13,Anionic active surfactants
2185646,0,Kannika,8-Nov-13,Anionic active surfactants
2186060,0,Sakda,8-Nov-13,Anionic active surfactants
2186473,0,Sakda,8-Nov-13,Anionic active surfactants
2186886,0,Sakda,8-Nov-13,Anionic active surfactants
